ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2021-06-10,18465,16620,1845,11.1,1603
2021-06-11,18465,17056,1409,8.26,1603
2021-06-12,18465,14619,3846,26.31,1603
2021-06-13,18465,10166,8299,81.63,1603
2021-06-14,18465,16743,1722,10.28,1603
2021-06-15,18465,16593,1872,11.28,1603
2021-06-16,18465,16583,1882,11.35,1603
2021-06-17,18465,16586,1879,11.33,1603
2021-06-18,18465,17002,1463,8.6,1603
2021-06-19,18465,14540,3925,26.99,1603
2021-06-20,18465,10058,8407,83.59,1603
2021-06-21,18465,16603,1862,11.21,1603
2021-06-22,18465,16418,2047,12.47,1603
2021-06-23,18465,16370,2095,12.8,1603
2021-06-24,18465,16332,2133,13.06,1603
2021-06-25,18465,16707,1758,10.52,1603
2021-06-26,18465,14204,4261,30.0,1603
2021-06-27,18465,9683,8782,90.7,1603
2021-06-28,18465,16189,2276,14.06,1603
2021-06-29,18465,15968,2497,15.64,1603
2021-06-30,18465,15889,2576,16.21,1603
2021-07-01,17469,15823,1646,10.4,1603
2021-07-02,17469,16176,1293,7.99,1603
2021-07-03,17469,13657,3812,27.91,1603
2021-07-04,17469,9125,8344,91.44,1603
2021-07-05,17469,15628,1841,11.78,1603
2021-07-06,17469,15410,2059,13.36,1603
2021-07-07,17469,15340,2129,13.88,1603
2021-07-08,17469,15292,2177,14.24,1603
2021-07-09,17469,15668,1801,11.49,1603
2021-07-10,17469,13178,4291,32.56,1603
2021-07-11,17469,8680,8789,101.26,1603
2021-07-12,17469,15222,2247,14.76,1603
2021-07-13,17469,15047,2422,16.1,1603
2021-07-14,17469,15022,2447,16.29,1603
2021-07-15,17469,15021,2448,16.3,1603
2021-07-16,17469,15444,2025,13.11,1603
2021-07-17,17469,13000,4469,34.38,1603
2021-07-18,17469,8547,8922,104.39,1603
2021-07-19,17469,15131,2338,15.45,1603
2021-07-20,17469,14993,2476,16.51,1603
2021-07-21,17469,15001,2468,16.45,1603
2021-07-22,17469,15027,2442,16.25,1603
2021-07-23,17469,15472,1997,12.91,1603
2021-07-24,17469,13042,4427,33.94,1603
2021-07-25,17469,8597,8872,103.2,1603
2021-07-26,17469,15182,2287,15.06,1603
2021-07-27,17469,15039,2430,16.16,1603
2021-07-28,17469,15035,2434,16.19,1603
2021-07-29,17469,15043,2426,16.13,1603
2021-07-30,17469,15464,2005,12.97,1603
2021-07-31,17469,13007,4462,34.3,1603
2021-08-01,16590,8531,8059,94.47,1603
2021-08-02,16590,15082,1508,10.0,1603
2021-08-03,16590,14905,1685,11.3,1603
2021-08-04,16590,14867,1723,11.59,1603
2021-08-05,16590,14842,1748,11.78,1603
2021-08-06,16590,15233,1357,8.91,1603
2021-08-07,16590,12749,3841,30.13,1603
2021-08-08,16590,8252,8338,101.04,1603
2021-08-09,16590,14788,1802,12.19,1603
2021-08-10,16590,14602,1988,13.61,1603
2021-08-11,16590,14562,2028,13.93,1603
2021-08-12,16590,14544,2046,14.07,1603
2021-08-13,16590,14950,1640,10.97,1603
2021-08-14,16590,12490,4100,32.83,1603
2021-08-15,16590,8024,8566,106.75,1603
2021-08-16,16590,14600,1990,13.63,1603
2021-08-17,16590,14460,2130,14.73,1603
2021-08-18,16590,14474,2116,14.62,1603
2021-08-19,16590,14515,2075,14.3,1603
2021-08-20,16590,14985,1605,10.71,1603
2021-08-21,16590,12592,3998,31.75,1603
2021-08-22,16590,8195,8395,102.44,1603
2021-08-23,16590,14841,1749,11.78,1603
2021-08-24,16590,14771,1819,12.31,1603
2021-08-25,16590,14853,1737,11.69,1603
2021-08-26,16590,14958,1632,10.91,1603
2021-08-27,16590,15487,1103,7.12,1603
2021-08-28,16590,13148,3442,26.18,1603
2021-08-29,16590,8799,7791,88.54,1603
2021-08-30,16590,15484,1106,7.14,1603
2021-08-31,16590,15445,1145,7.41,1603
2021-09-01,17823,15548,2275,14.63,1603
2021-09-02,17823,15666,2157,13.77,1603
2021-09-03,17823,16199,1624,10.03,1603
2021-09-04,17823,13854,3969,28.65,1603
2021-09-05,17823,9490,8333,87.81,1603
2021-09-06,17823,16152,1671,10.35,1603
2021-09-07,17823,16082,1741,10.83,1603
2021-09-08,17823,16148,1675,10.37,1603
2021-09-09,17823,16223,1600,9.86,1603
2021-09-10,17823,16708,1115,6.67,1603
2021-09-11,17823,14312,3511,24.53,1603
2021-09-12,17823,9894,7929,80.14,1603
2021-09-13,17823,16501,1322,8.01,1603
2021-09-14,17823,16377,1446,8.83,1603
2021-09-15,17823,16390,1433,8.74,1603
2021-09-16,17823,16414,1409,8.58,1603
2021-09-17,17823,16853,970,5.76,1603
2021-09-18,17823,14414,3409,23.65,1603
2021-09-19,17823,9959,7864,78.96,1603
2021-09-20,17823,16535,1288,7.79,1603
2021-09-21,17823,16385,1438,8.78,1603
2021-09-22,17823,16380,1443,8.81,1603
2021-09-23,17823,16391,1432,8.74,1603
2021-09-24,17823,16823,1000,5.94,1603
2021-09-25,17823,14384,3439,23.91,1603
2021-09-26,17823,9934,7889,79.41,1603
2021-09-27,17823,16520,1303,7.89,1603
2021-09-28,17823,16385,1438,8.78,1603
2021-09-29,17823,16396,1427,8.7,1603
2021-09-30,17823,16428,1395,8.49,1603
2021-10-01,17920,16882,1038,6.15,1603
2021-10-02,17920,14465,3455,23.89,1603
2021-10-03,17920,10037,7883,78.54,1603
2021-10-04,17920,16644,1276,7.67,1603
2021-10-05,17920,16528,1392,8.42,1603
2021-10-06,17920,16557,1363,8.23,1603
2021-10-07,17920,16602,1318,7.94,1603
2021-10-08,17920,17066,854,5.0,1603
2021-10-09,17920,14655,3265,22.28,1603
2021-10-10,17920,10230,7690,75.17,1603
2021-10-11,17920,16835,1085,6.44,1603
2021-10-12,17920,16713,1207,7.22,1603
2021-10-13,17920,16732,1188,7.1,1603
2021-10-14,17920,16764,1156,6.9,1603
2021-10-15,17920,17211,709,4.12,1603
2021-10-16,17920,14782,3138,21.23,1603
2021-10-17,17920,10336,7584,73.37,1603
2021-10-18,17920,16919,1001,5.92,1603
2021-10-19,17920,16775,1145,6.83,1603
2021-10-20,17920,16772,1148,6.84,1603
2021-10-21,17920,16783,1137,6.77,1603
2021-10-22,17920,17211,709,4.12,1603
2021-10-23,17920,14765,3155,21.37,1603
2021-10-24,17920,10304,7616,73.91,1603
2021-10-25,17920,16875,1045,6.19,1603
2021-10-26,17920,16723,1197,7.16,1603
2021-10-27,17920,16715,1205,7.21,1603
2021-10-28,17920,16725,1195,7.14,1603
2021-10-29,17920,17155,765,4.46,1603
2021-10-30,17920,14714,3206,21.79,1603
2021-10-31,17920,10262,7658,74.62,1603
2021-11-01,17170,16844,326,1.94,1603
2021-11-02,17170,16705,465,2.78,1603
2021-11-03,17170,16712,458,2.74,1603
2021-11-04,17170,16738,432,2.58,1603
2021-11-05,17170,17184,-14,-0.08,1603
2021-11-06,17170,14759,2411,16.34,1603
2021-11-07,17170,10321,6849,66.36,1603
2021-11-08,17170,16917,253,1.5,1603
2021-11-09,17170,16789,381,2.27,1603
2021-11-10,17170,16805,365,2.17,1603
2021-11-11,17170,16836,334,1.98,1603
2021-11-12,17170,17284,-114,-0.66,1603
2021-11-13,17170,14858,2312,15.56,1603
2021-11-14,17170,10416,6754,64.84,1603
2021-11-15,17170,17004,166,0.98,1603
2021-11-16,17170,16865,305,1.81,1603
2021-11-17,17170,16867,303,1.8,1603
2021-11-18,17170,16881,289,1.71,1603
2021-11-19,17170,17311,-141,-0.81,1603
2021-11-20,17170,14865,2305,15.51,1603
2021-11-21,17170,10401,6769,65.08,1603
2021-11-22,17170,16968,202,1.19,1603
2021-11-23,17170,16808,362,2.15,1603
2021-11-24,17170,16789,381,2.27,1603
2021-11-25,17170,16785,385,2.29,1603
2021-11-26,17170,17199,-29,-0.17,1603
2021-11-27,17170,14740,2430,16.49,1603
2021-11-28,17170,10266,6904,67.25,1603
2021-11-29,17170,16826,344,2.04,1603
2021-11-30,17170,16664,506,3.04,1603
2021-12-01,17501,16646,855,5.14,1603
2021-12-02,17501,16647,854,5.13,1603
2021-12-03,17501,17070,431,2.52,1603
2021-12-04,17501,14622,2879,19.69,1603
2021-12-05,17501,10164,7337,72.19,1603
2021-12-06,17501,16741,760,4.54,1603
2021-12-07,17501,16598,903,5.44,1603
2021-12-08,17501,16601,900,5.42,1603
2021-12-09,17501,16622,879,5.29,1603
2021-12-10,17501,17065,436,2.55,1603
2021-12-11,17501,14636,2865,19.58,1603
2021-12-12,17501,10195,7306,71.66,1603
2021-12-13,17501,16786,715,4.26,1603
2021-12-14,17501,16654,847,5.09,1603
2021-12-15,17501,16663,838,5.03,1603
2021-12-16,17501,16687,814,4.88,1603
2021-12-17,17501,17127,374,2.18,1603
2021-12-18,17501,14691,2810,19.13,1603
2021-12-19,17501,10236,7265,70.97,1603
2021-12-20,17501,16810,691,4.11,1603
2021-12-21,17501,16654,847,5.09,1603
2021-12-22,17501,16636,865,5.2,1603
2021-12-23,17501,16628,873,5.25,1603
2021-12-24,17501,17033,468,2.75,1603
2021-12-25,17501,14559,2942,20.21,1603
2021-12-26,17501,10066,7435,73.86,1603
2021-12-27,17501,16599,902,5.43,1603
2021-12-28,17501,16403,1098,6.69,1603
2021-12-29,17501,16347,1154,7.06,1603
2021-12-30,17501,16302,1199,7.35,1603
2021-12-31,17501,16674,827,4.96,1603
2022-01-01,15845,14171,1674,11.81,1603
2022-01-02,15845,9653,6192,64.15,1603
2022-01-03,15845,16168,-323,-2.0,1603
2022-01-04,15845,15959,-114,-0.71,1603
2022-01-05,15845,15897,-52,-0.33,1603
2022-01-06,15845,15854,-9,-0.06,1603
2022-01-07,15845,16234,-389,-2.4,1603
2022-01-08,15845,13746,2099,15.27,1603
2022-01-09,15845,9251,6594,71.28,1603
2022-01-10,15845,15794,51,0.32,1603
2022-01-11,15845,15621,224,1.43,1603
2022-01-12,15845,15599,246,1.58,1603
2022-01-13,15845,15600,245,1.57,1603
2022-01-14,15845,16029,-184,-1.15,1603
2022-01-15,15845,13592,2253,16.58,1603
2022-01-16,15845,9149,6696,73.19,1603
2022-01-17,15845,15745,100,0.64,1603
2022-01-18,15845,15624,221,1.41,1603
2022-01-19,15845,15652,193,1.23,1603
2022-01-20,15845,15702,143,0.91,1603
2022-01-21,15845,16174,-329,-2.03,1603
2022-01-22,15845,13777,2068,15.01,1603
2022-01-23,15845,9368,6477,69.14,1603
2022-01-24,15845,15994,-149,-0.93,1603
2022-01-25,15845,15895,-50,-0.31,1603
2022-01-26,15845,15939,-94,-0.59,1603
2022-01-27,15845,15999,-154,-0.96,1603
2022-01-28,15845,16475,-630,-3.82,1603
2022-01-29,15845,14076,1769,12.57,1603
2022-01-30,15845,9659,6186,64.04,1603
2020-02-01,14556,10236,4320,42.2,1623
2020-02-02,14556,7161,7395,103.27,1623
2020-02-03,14556,13053,1503,11.51,1623
2020-02-04,14556,13274,1282,9.66,1623
2020-02-05,14556,13284,1272,9.58,1623
2020-02-06,14556,13303,1253,9.42,1623
2020-02-07,14556,13787,769,5.58,1623
2020-02-08,14556,10296,4260,41.38,1623
2020-02-09,14556,7203,7353,102.08,1623
2020-02-10,14556,13082,1474,11.27,1623
2020-02-11,14556,13294,1262,9.49,1623
2020-02-12,14556,13300,1256,9.44,1623
2020-02-13,14556,13319,1237,9.29,1623
2020-02-14,14556,13810,746,5.4,1623
2020-02-15,14556,10329,4227,40.92,1623
2020-02-16,14556,7252,7304,100.72,1623
2020-02-17,14556,13150,1406,10.69,1623
2020-02-18,14556,13386,1170,8.74,1623
2020-02-19,14556,13418,1138,8.48,1623
2020-02-20,14556,13466,1090,8.09,1623
2020-02-21,14556,13986,570,4.08,1623
2020-02-22,14556,10535,4021,38.17,1623
2020-02-23,14556,7487,7069,94.42,1623
2020-02-24,14556,13414,1142,8.51,1623
2020-02-25,14556,13675,881,6.44,1623
2020-02-26,14556,13729,827,6.02,1623
2020-02-27,14556,13796,760,5.51,1623
2020-02-28,14556,14330,226,1.58,1623
2020-02-29,14556,10889,3667,33.68,1623
2020-03-01,14848,7847,7001,89.22,1623
2020-03-02,14848,13773,1075,7.81,1623
2020-03-03,14848,14028,820,5.85,1623
2020-03-04,14848,14072,776,5.51,1623
2020-03-05,14848,14124,724,5.13,1623
2020-03-06,14848,14640,208,1.42,1623
2020-03-07,14848,11176,3672,32.86,1623
2020-03-08,14848,8108,6740,83.13,1623
2020-03-09,14848,14007,841,6.0,1623
2020-03-10,14848,14233,615,4.32,1623
2020-03-11,14848,14249,599,4.2,1623
2020-03-12,14848,14272,576,4.04,1623
2020-03-13,14848,14761,87,0.59,1623
2020-03-14,14848,11272,3576,31.72,1623
2020-03-15,14848,8182,6666,81.47,1623
2020-03-16,14848,14062,786,5.59,1623
2020-03-17,14848,14275,573,4.01,1623
2020-03-18,14848,14280,568,3.98,1623
2020-03-19,14848,14298,550,3.85,1623
2020-03-20,14848,14786,62,0.42,1623
2020-03-21,14848,11301,3547,31.39,1623
2020-03-22,14848,8220,6628,80.63,1623
2020-03-23,14848,14112,736,5.22,1623
2020-03-24,14848,14341,507,3.54,1623
2020-03-25,14848,14365,483,3.36,1623
2020-03-26,14848,14404,444,3.08,1623
2020-03-27,14848,14915,-67,-0.45,1623
2020-03-28,14848,11455,3393,29.62,1623
2020-03-29,14848,8397,6451,76.83,1623
2020-03-30,14848,14313,535,3.74,1623
2020-03-31,14848,14562,286,1.96,1623
2020-04-01,13190,14606,-1416,-9.69,1623
2020-04-02,13190,14662,-1472,-10.04,1623
2020-04-03,13190,15185,-1995,-13.14,1623
2020-04-04,13190,11733,1457,12.42,1623
2020-04-05,13190,8680,4510,51.96,1623
2020-04-06,13190,14595,-1405,-9.63,1623
2020-04-07,13190,14840,-1650,-11.12,1623
2020-04-08,13190,14875,-1685,-11.33,1623
2020-04-09,13190,14917,-1727,-11.58,1623
2020-04-10,13190,15423,-2233,-14.48,1623
2020-04-11,13190,11951,1239,10.37,1623
2020-04-12,13190,8874,4316,48.64,1623
2020-04-13,13190,14764,-1574,-10.66,1623
2020-04-14,13190,14983,-1793,-11.97,1623
2020-04-15,13190,14990,-1800,-12.01,1623
2020-04-16,13190,15006,-1816,-12.1,1623
2020-04-17,13190,15486,-2296,-14.83,1623
2020-04-18,13190,11989,1201,10.02,1623
2020-04-19,13190,8891,4299,48.35,1623
2020-04-20,13190,14763,-1573,-10.66,1623
2020-04-21,13190,14966,-1776,-11.87,1623
2020-04-22,13190,14963,-1773,-11.85,1623
2020-04-23,13190,14971,-1781,-11.9,1623
2020-04-24,13190,15449,-2259,-14.62,1623
2020-04-25,13190,11954,1236,10.34,1623
2020-04-26,13190,8862,4328,48.84,1623
2020-04-27,13190,14743,-1553,-10.53,1623
2020-04-28,13190,14960,-1770,-11.83,1623
2020-04-29,13190,14972,-1782,-11.9,1623
2020-04-30,13190,14998,-1808,-12.05,1623
2020-05-01,15243,15495,-252,-1.63,1623
2020-05-02,15243,12021,3222,26.8,1623
2020-05-03,15243,8948,6295,70.35,1623
2020-05-04,15243,14849,394,2.65,1623
2020-05-05,15243,15083,160,1.06,1623
2020-05-06,15243,15110,133,0.88,1623
2020-05-07,15243,15148,95,0.63,1623
2020-05-08,15243,15654,-411,-2.63,1623
2020-05-09,15243,12184,3059,25.11,1623
2020-05-10,15243,9111,6132,67.3,1623
2020-05-11,15243,15008,235,1.57,1623
2020-05-12,15243,15233,10,0.07,1623
2020-05-13,15243,15247,-4,-0.03,1623
2020-05-14,15243,15269,-26,-0.17,1623
2020-05-15,15243,15754,-511,-3.24,1623
2020-05-16,15243,12261,2982,24.32,1623
2020-05-17,15243,9163,6080,66.35,1623
2020-05-18,15243,15032,211,1.4,1623
2020-05-19,15243,15229,14,0.09,1623
2020-05-20,15243,15216,27,0.18,1623
2020-05-21,15243,15211,32,0.21,1623
2020-05-22,15243,15672,-429,-2.74,1623
2020-05-23,15243,12156,3087,25.39,1623
2020-05-24,15243,9040,6203,68.62,1623
2020-05-25,15243,14894,349,2.34,1623
2020-05-26,15243,15082,161,1.07,1623
2020-05-27,15243,15064,179,1.19,1623
2020-05-28,15243,15059,184,1.22,1623
2020-05-29,15243,15525,-282,-1.82,1623
2020-05-30,15243,12021,3222,26.8,1623
2020-05-31,15243,8920,6323,70.89,1623
2020-06-01,15149,14794,355,2.4,1623
2020-06-02,15149,15005,144,0.96,1623
2020-06-03,15149,15013,136,0.91,1623
2020-06-04,15149,15036,113,0.75,1623
2020-06-05,15149,15531,-382,-2.46,1623
2020-06-06,15149,12055,3094,25.67,1623
2020-06-07,15149,8982,6167,68.66,1623
2020-06-08,15149,14881,268,1.8,1623
2020-06-09,15149,15113,36,0.24,1623
2020-06-10,15149,15137,12,0.08,1623
2020-06-11,15149,15172,-23,-0.15,1623
2020-06-12,15149,15671,-522,-3.33,1623
2020-06-13,15149,12192,2957,24.25,1623
2020-06-14,15149,9108,6041,66.33,1623
2020-06-15,15149,14989,160,1.07,1623
2020-06-16,15149,15194,-45,-0.3,1623
2020-06-17,15149,15184,-35,-0.23,1623
2020-06-18,15149,15175,-26,-0.17,1623
2020-06-19,15149,15625,-476,-3.05,1623
2020-06-20,15149,12090,3059,25.3,1623
2020-06-21,15149,8944,6205,69.38,1623
2020-06-22,15149,14759,390,2.64,1623
2020-06-23,15149,14896,253,1.7,1623
2020-06-24,15149,14815,334,2.25,1623
2020-06-25,15149,14736,413,2.8,1623
2020-06-26,15149,15117,32,0.21,1623
2020-06-27,15149,11516,3633,31.55,1623
2020-06-28,15149,8309,6840,82.32,1623
2020-06-29,15149,14068,1081,7.68,1623
2020-06-30,15149,14157,992,7.01,1623
2020-07-01,15814,14036,1778,12.67,1623
2020-07-02,15814,13927,1887,13.55,1623
2020-07-03,15814,14288,1526,10.68,1623
2020-07-04,15814,10677,5137,48.11,1623
2020-07-05,15814,7471,8343,111.67,1623
2020-07-06,15814,13243,2571,19.41,1623
2020-07-07,15814,13354,2460,18.42,1623
2020-07-08,15814,13267,2547,19.2,1623
2020-07-09,15814,13201,2613,19.79,1623
2020-07-10,15814,13613,2201,16.17,1623
2020-07-11,15814,10061,5753,57.18,1623
2020-07-12,15814,6920,8894,128.53,1623
2020-07-13,15814,12760,3054,23.93,1623
2020-07-14,15814,12944,2870,22.17,1623
2020-07-15,15814,12931,2883,22.3,1623
2020-07-16,15814,12937,2877,22.24,1623
2020-07-17,15814,13420,2394,17.84,1623
2020-07-18,15814,9936,5878,59.16,1623
2020-07-19,15814,6858,8956,130.59,1623
2020-07-20,15814,12754,3060,23.99,1623
2020-07-21,15814,12987,2827,21.77,1623
2020-07-22,15814,13013,2801,21.52,1623
2020-07-23,15814,13051,2763,21.17,1623
2020-07-24,15814,13555,2259,16.67,1623
2020-07-25,15814,10082,5732,56.85,1623
2020-07-26,15814,7006,8808,125.72,1623
2020-07-27,15814,12895,2919,22.64,1623
2020-07-28,15814,13111,2703,20.62,1623
2020-07-29,15814,13113,2701,20.6,1623
2020-07-30,15814,13120,2694,20.53,1623
2020-07-31,15814,13588,2226,16.38,1623
2020-08-01,14455,10074,4381,43.49,1623
2020-08-02,14455,6954,7501,107.87,1623
2020-08-03,14455,12799,1656,12.94,1623
2020-08-04,14455,12971,1484,11.44,1623
2020-08-05,14455,12931,1524,11.79,1623
2020-08-06,14455,12899,1556,12.06,1623
2020-08-07,14455,13333,1122,8.42,1623
2020-08-08,14455,9792,4663,47.62,1623
2020-08-09,14455,6651,7804,117.34,1623
2020-08-10,14455,12484,1971,15.79,1623
2020-08-11,14455,12652,1803,14.25,1623
2020-08-12,14455,12618,1837,14.56,1623
2020-08-13,14455,12601,1854,14.71,1623
2020-08-14,14455,13059,1396,10.69,1623
2020-08-15,14455,9551,4904,51.35,1623
2020-08-16,14455,6451,8004,124.07,1623
2020-08-17,14455,12332,2123,17.22,1623
2020-08-18,14455,12555,1900,15.13,1623
2020-08-19,14455,12581,1874,14.9,1623
2020-08-20,14455,12628,1827,14.47,1623
2020-08-21,14455,13152,1303,9.91,1623
2020-08-22,14455,9711,4744,48.85,1623
2020-08-23,14455,6678,7777,116.46,1623
2020-08-24,14455,12623,1832,14.51,1623
2020-08-25,14455,12907,1548,11.99,1623
2020-08-26,14455,12988,1467,11.3,1623
2020-08-27,14455,13085,1370,10.47,1623
2020-08-28,14455,13651,804,5.89,1623
2020-08-29,14455,10244,4211,41.11,1623
2020-08-30,14455,7236,7219,99.77,1623
2020-08-31,14455,13198,1257,9.52,1623
2020-09-01,14723,13489,1234,9.15,1623
2020-09-02,14723,13568,1155,8.51,1623
2020-09-03,14723,13654,1069,7.83,1623
2020-09-04,14723,14201,522,3.68,1623
2020-09-05,14723,10767,3956,36.74,1623
2020-09-06,14723,7726,6997,90.56,1623
2020-09-07,14723,13649,1074,7.87,1623
2020-09-08,14723,13896,827,5.95,1623
2020-09-09,14723,13929,794,5.7,1623
2020-09-10,14723,13966,757,5.42,1623
2020-09-11,14723,14465,258,1.78,1623
2020-09-12,14723,10983,3740,34.05,1623
2020-09-13,14723,7897,6826,86.44,1623
2020-09-14,14723,13777,946,6.87,1623
2020-09-15,14723,13986,737,5.27,1623
2020-09-16,14723,13986,737,5.27,1623
2020-09-17,14723,13996,727,5.19,1623
2020-09-18,14723,14474,249,1.72,1623
2020-09-19,14723,10978,3745,34.11,1623
2020-09-20,14723,7884,6839,86.75,1623
2020-09-21,14723,13763,960,6.98,1623
2020-09-22,14723,13978,745,5.33,1623
2020-09-23,14723,13989,734,5.25,1623
2020-09-24,14723,14015,708,5.05,1623
2020-09-25,14723,14513,210,1.45,1623
2020-09-26,14723,11041,3682,33.35,1623
2020-09-27,14723,7973,6750,84.66,1623
2020-09-28,14723,13880,843,6.07,1623
2020-09-29,14723,14122,601,4.26,1623
2020-09-30,14723,14160,563,3.98,1623
2020-10-01,15099,14211,888,6.25,1623
2020-10-02,15099,14731,368,2.5,1623
2020-10-03,15099,11277,3822,33.89,1623
2020-10-04,15099,8223,6876,83.62,1623
2020-10-05,15099,14139,960,6.79,1623
2020-10-06,15099,14386,713,4.96,1623
2020-10-07,15099,14422,677,4.69,1623
2020-10-08,15099,14466,633,4.38,1623
2020-10-09,15099,14975,124,0.83,1623
2020-10-10,15099,11504,3595,31.25,1623
2020-10-11,15099,8430,6669,79.11,1623
2020-10-12,15099,14321,778,5.43,1623
2020-10-13,15099,14540,559,3.84,1623
2020-10-14,15099,14547,552,3.79,1623
2020-10-15,15099,14562,537,3.69,1623
2020-10-16,15099,15040,59,0.39,1623
2020-10-17,15099,11540,3559,30.84,1623
2020-10-18,15099,8438,6661,78.94,1623
2020-10-19,15099,14305,794,5.55,1623
2020-10-20,15099,14504,595,4.1,1623
2020-10-21,15099,14495,604,4.17,1623
2020-10-22,15099,14498,601,4.15,1623
2020-10-23,15099,14970,129,0.86,1623
2020-10-24,15099,11470,3629,31.64,1623
2020-10-25,15099,8373,6726,80.33,1623
2020-10-26,15099,14250,849,5.96,1623
2020-10-27,15099,14464,635,4.39,1623
2020-10-28,15099,14475,624,4.31,1623
2020-10-29,15099,14502,597,4.12,1623
2020-10-30,15099,15001,98,0.65,1623
2020-10-31,15099,11530,3569,30.95,1623
2020-11-01,14756,8464,6292,74.34,1623
2020-11-02,14756,14372,384,2.67,1623
2020-11-03,14756,14616,140,0.96,1623
2020-11-04,14756,14654,102,0.7,1623
2020-11-05,14756,14706,50,0.34,1623
2020-11-06,14756,15226,-470,-3.09,1623
2020-11-07,14756,11771,2985,25.36,1623
2020-11-08,14756,8715,6041,69.32,1623
2020-11-09,14756,14627,129,0.88,1623
2020-11-10,14756,14867,-111,-0.75,1623
2020-11-11,14756,14896,-140,-0.94,1623
2020-11-12,14756,14931,-175,-1.17,1623
2020-11-13,14756,15427,-671,-4.35,1623
2020-11-14,14756,11943,2813,23.55,1623
2020-11-15,14756,8850,5906,66.73,1623
2020-11-16,14756,14721,35,0.24,1623
2020-11-17,14756,14917,-161,-1.08,1623
2020-11-18,14756,14897,-141,-0.95,1623
2020-11-19,14756,14881,-125,-0.84,1623
2020-11-20,14756,15325,-569,-3.71,1623
2020-11-21,14756,11788,2968,25.18,1623
2020-11-22,14756,8646,6110,70.67,1623
2020-11-23,14756,14469,287,1.98,1623
2020-11-24,14756,14620,136,0.93,1623
2020-11-25,14756,14561,195,1.34,1623
2020-11-26,14756,14511,245,1.69,1623
2020-11-27,14756,14928,-172,-1.15,1623
2020-11-28,14756,11371,3385,29.77,1623
2020-11-29,14756,8216,6540,79.6,1623
2020-11-30,14756,14033,723,5.15,1623
2020-12-01,14372,14187,185,1.3,1623
2020-12-02,14372,14137,235,1.66,1623
2020-12-03,14372,14103,269,1.91,1623
2020-12-04,14372,14543,-171,-1.18,1623
2020-12-05,14372,11013,3359,30.5,1623
2020-12-06,14372,7890,6482,82.15,1623
2020-12-07,14372,13743,629,4.58,1623
2020-12-08,14372,13935,437,3.14,1623
2020-12-09,14372,13924,448,3.22,1623
2020-12-10,14372,13929,443,3.18,1623
2020-12-11,14372,14406,-34,-0.24,1623
2020-12-12,14372,10911,3461,31.72,1623
2020-12-13,14372,7818,6554,83.83,1623
2020-12-14,14372,13698,674,4.92,1623
2020-12-15,14372,13910,462,3.32,1623
2020-12-16,14372,13913,459,3.3,1623
2020-12-17,14372,13925,447,3.21,1623
2020-12-18,14372,14402,-30,-0.21,1623
2020-12-19,14372,10901,3471,31.84,1623
2020-12-20,14372,7794,6578,84.4,1623
2020-12-21,14372,13653,719,5.27,1623
2020-12-22,14372,13838,534,3.86,1623
2020-12-23,14372,13809,563,4.08,1623
2020-12-24,14372,13785,587,4.26,1623
2020-12-25,14372,14221,151,1.06,1623
2020-12-26,14372,10677,3695,34.61,1623
2020-12-27,14372,7527,6845,90.94,1623
2020-12-28,14372,13341,1031,7.73,1623
2020-12-29,14372,13484,888,6.59,1623
2020-12-30,14372,13415,957,7.13,1623
2020-12-31,14372,13355,1017,7.62,1623
