DATE,BEZIRK,AUSPENDLER
2019-02-01,1110,0.14
2019-03-01,1110,0.14
2019-04-01,1110,0.14
2019-05-01,1110,0.14
2019-06-01,1110,0.14
2019-07-01,1110,0.14
2019-08-01,1110,0.14
2019-09-01,1110,0.14
2019-10-01,1110,0.14
2019-11-01,1110,0.14
2019-12-01,1110,0.14
2020-01-01,1110,0.14
2020-02-01,1110,0.14
2020-03-01,1110,0.14
2020-04-01,1110,0.14
2020-05-01,1110,0.14
2020-06-01,1110,0.14
2020-07-01,1110,0.14
2020-08-01,1110,0.14
2020-09-01,1110,0.14
2020-10-01,1110,0.14
2020-11-01,1110,0.14
2020-12-01,1110,0.14
2021-01-01,1110,0.141
2021-02-01,1110,0.141
2021-03-01,1110,0.141
2021-04-01,1110,0.141
2021-05-01,1110,0.141
2021-06-01,1110,0.141
2021-07-01,1110,0.141
2021-08-01,1110,0.141
2021-09-01,1110,0.141
2021-10-01,1110,0.141
2021-11-01,1110,0.141
2021-12-01,1110,0.141
2022-01-01,1110,0.141
2022-02-01,1110,0.141
2022-03-01,1110,0.141
2022-04-01,1110,0.141
2022-05-01,1110,0.141
2022-06-01,1110,0.141
2022-07-01,1110,0.141
2022-08-01,1110,0.141
2022-09-01,1110,0.141
2022-10-01,1110,0.141
2022-11-01,1110,0.141
2022-12-01,1110,0.141
2023-01-01,1110,0.14044690892374134
2023-02-01,1110,0.14044690892374134
2023-03-01,1110,0.14044690892374134
2023-04-01,1110,0.14044690892374134
2023-05-01,1110,0.14044690892374134
2023-06-01,1110,0.14044690892374134
2023-07-01,1110,0.14044690892374134
2023-08-01,1110,0.14044690892374134
2023-09-01,1110,0.14044690892374134
2023-10-01,1110,0.14044690892374134
2023-11-01,1110,0.14044690892374134
2023-12-01,1110,0.14044690892374134
2024-01-01,1110,0.14029819260969134
2024-02-01,1110,0.14029819260969134
2024-03-01,1110,0.14029819260969134
2024-04-01,1110,0.14029819260969134
2024-05-01,1110,0.14029819260969134
2024-06-01,1110,0.14029819260969134
2024-07-01,1110,0.14029819260969134
2024-08-01,1110,0.14029819260969134
2024-09-01,1110,0.14029819260969134
2024-10-01,1110,0.14029819260969134
2024-11-01,1110,0.14029819260969134
2024-12-01,1110,0.14029819260969134
2025-01-01,1110,0.14025820544841905
2025-02-01,1110,0.14025820544841905
2025-03-01,1110,0.14025820544841905
2025-04-01,1110,0.14025820544841905
2025-05-01,1110,0.14025820544841905
2025-06-01,1110,0.14025820544841905
2025-07-01,1110,0.14025820544841905
2025-08-01,1110,0.14025820544841905
2025-09-01,1110,0.14025820544841905
2025-10-01,1110,0.14025820544841905
2025-11-01,1110,0.14025820544841905
2025-12-01,1110,0.14025820544841905
2026-01-01,1110,0.14024745361478985
2026-02-01,1110,0.14024745361478985
2026-03-01,1110,0.14024745361478985
2026-04-01,1110,0.14024745361478985
2026-05-01,1110,0.14024745361478985
2026-06-01,1110,0.14024745361478985
2026-07-01,1110,0.14024745361478985
2026-08-01,1110,0.14024745361478985
2026-09-01,1110,0.14024745361478985
2026-10-01,1110,0.14024745361478985
2026-11-01,1110,0.14024745361478985
2026-12-01,1110,0.14024745361478985
2027-01-01,1110,0.14024456263871873
2027-02-01,1110,0.14024456263871873
2027-03-01,1110,0.14024456263871873
2027-04-01,1110,0.14024456263871873
2027-05-01,1110,0.14024456263871873
2027-06-01,1110,0.14024456263871873
2027-07-01,1110,0.14024456263871873
2027-08-01,1110,0.14024456263871873
2027-09-01,1110,0.14024456263871873
2027-10-01,1110,0.14024456263871873
2027-11-01,1110,0.14024456263871873
2027-12-01,1110,0.14024456263871873
2028-01-01,1110,0.14024378530687637
2028-02-01,1110,0.14024378530687637
2028-03-01,1110,0.14024378530687637
2028-04-01,1110,0.14024378530687637
2028-05-01,1110,0.14024378530687637
2028-06-01,1110,0.14024378530687637
2028-07-01,1110,0.14024378530687637
2028-08-01,1110,0.14024378530687637
2028-09-01,1110,0.14024378530687637
2028-10-01,1110,0.14024378530687637
2028-11-01,1110,0.14024378530687637
2028-12-01,1110,0.14024378530687637
2029-01-01,1110,0.1402435762962245
2029-02-01,1110,0.1402435762962245
2029-03-01,1110,0.1402435762962245
2029-04-01,1110,0.1402435762962245
2029-05-01,1110,0.1402435762962245
2029-06-01,1110,0.1402435762962245
2029-07-01,1110,0.1402435762962245
2029-08-01,1110,0.1402435762962245
2029-09-01,1110,0.1402435762962245
2029-10-01,1110,0.1402435762962245
2029-11-01,1110,0.1402435762962245
2029-12-01,1110,0.1402435762962245
2030-01-01,1110,0.14024352009699245
2030-02-01,1110,0.14024352009699245
2030-03-01,1110,0.14024352009699245
2030-04-01,1110,0.14024352009699245
2030-05-01,1110,0.14024352009699245
2030-06-01,1110,0.14024352009699245
2030-07-01,1110,0.14024352009699245
2030-08-01,1110,0.14024352009699245
2030-09-01,1110,0.14024352009699245
2030-10-01,1110,0.14024352009699245
2030-11-01,1110,0.14024352009699245
2030-12-01,1110,0.14024352009699245
2011-01-01,1120,0.131
2011-02-01,1120,0.131
2011-03-01,1120,0.131
2011-04-01,1120,0.131
2011-05-01,1120,0.131
2011-06-01,1120,0.131
2011-07-01,1120,0.131
2011-08-01,1120,0.131
2011-09-01,1120,0.131
2011-10-01,1120,0.131
2011-11-01,1120,0.131
2011-12-01,1120,0.131
2012-01-01,1120,0.124
2012-02-01,1120,0.124
2012-03-01,1120,0.124
2012-04-01,1120,0.124
2012-05-01,1120,0.124
2012-06-01,1120,0.124
2012-07-01,1120,0.124
2012-08-01,1120,0.124
2012-09-01,1120,0.124
2012-10-01,1120,0.124
2012-11-01,1120,0.124
2012-12-01,1120,0.124
2013-01-01,1120,0.12300000000000001
2013-02-01,1120,0.12300000000000001
2013-03-01,1120,0.12300000000000001
2013-04-01,1120,0.12300000000000001
2013-05-01,1120,0.12300000000000001
2013-06-01,1120,0.12300000000000001
2013-07-01,1120,0.12300000000000001
2013-08-01,1120,0.12300000000000001
2013-09-01,1120,0.12300000000000001
2013-10-01,1120,0.12300000000000001
2013-11-01,1120,0.12300000000000001
2013-12-01,1120,0.12300000000000001
2014-01-01,1120,0.125
2014-02-01,1120,0.125
2014-03-01,1120,0.125
2014-04-01,1120,0.125
2014-05-01,1120,0.125
2014-06-01,1120,0.125
2014-07-01,1120,0.125
2014-08-01,1120,0.125
2014-09-01,1120,0.125
2014-10-01,1120,0.125
2014-11-01,1120,0.125
2014-12-01,1120,0.125
2015-01-01,1120,0.127
2015-02-01,1120,0.127
2015-03-01,1120,0.127
2015-04-01,1120,0.127
2015-05-01,1120,0.127
2015-06-01,1120,0.127
2015-07-01,1120,0.127
2015-08-01,1120,0.127
2015-09-01,1120,0.127
2015-10-01,1120,0.127
2015-11-01,1120,0.127
2015-12-01,1120,0.127
2016-01-01,1120,0.131
2016-02-01,1120,0.131
2016-03-01,1120,0.131
2016-04-01,1120,0.131
2016-05-01,1120,0.131
2016-06-01,1120,0.131
2016-07-01,1120,0.131
2016-08-01,1120,0.131
2016-09-01,1120,0.131
2016-10-01,1120,0.131
2016-11-01,1120,0.131
2016-12-01,1120,0.131
2017-01-01,1120,0.133
2017-02-01,1120,0.133
2017-03-01,1120,0.133
2017-04-01,1120,0.133
2017-05-01,1120,0.133
2017-06-01,1120,0.133
2017-07-01,1120,0.133
2017-08-01,1120,0.133
2017-09-01,1120,0.133
2017-10-01,1120,0.133
2017-11-01,1120,0.133
2017-12-01,1120,0.133
2018-01-01,1120,0.13699999999999998
2018-02-01,1120,0.13699999999999998
2018-03-01,1120,0.13699999999999998
2018-04-01,1120,0.13699999999999998
2018-05-01,1120,0.13699999999999998
2018-06-01,1120,0.13699999999999998
2018-07-01,1120,0.13699999999999998
2018-08-01,1120,0.13699999999999998
2018-09-01,1120,0.13699999999999998
2018-10-01,1120,0.13699999999999998
2018-11-01,1120,0.13699999999999998
2018-12-01,1120,0.13699999999999998
2019-01-01,1120,0.13699999999999998
2019-02-01,1120,0.13699999999999998
2019-03-01,1120,0.13699999999999998
2019-04-01,1120,0.13699999999999998
2019-05-01,1120,0.13699999999999998
2019-06-01,1120,0.13699999999999998
2019-07-01,1120,0.13699999999999998
2019-08-01,1120,0.13699999999999998
2019-09-01,1120,0.13699999999999998
2019-10-01,1120,0.13699999999999998
2019-11-01,1120,0.13699999999999998
2019-12-01,1120,0.13699999999999998
2020-01-01,1120,0.138
2020-02-01,1120,0.138
2020-03-01,1120,0.138
2020-04-01,1120,0.138
2020-05-01,1120,0.138
2020-06-01,1120,0.138
2020-07-01,1120,0.138
2020-08-01,1120,0.138
2020-09-01,1120,0.138
2020-10-01,1120,0.138
2020-11-01,1120,0.138
2020-12-01,1120,0.138
2021-01-01,1120,0.14
2021-02-01,1120,0.14
2021-03-01,1120,0.14
2021-04-01,1120,0.14
2021-05-01,1120,0.14
2021-06-01,1120,0.14
2021-07-01,1120,0.14
2021-08-01,1120,0.14
2021-09-01,1120,0.14
2021-10-01,1120,0.14
2021-11-01,1120,0.14
2021-12-01,1120,0.14
2022-01-01,1120,0.14
2022-02-01,1120,0.14
2022-03-01,1120,0.14
2022-04-01,1120,0.14
2022-05-01,1120,0.14
2022-06-01,1120,0.14
2022-07-01,1120,0.14
2022-08-01,1120,0.14
2022-09-01,1120,0.14
2022-10-01,1120,0.14
2022-11-01,1120,0.14
2022-12-01,1120,0.14
2023-01-01,1120,0.1399101057106777
2023-02-01,1120,0.1399101057106777
2023-03-01,1120,0.1399101057106777
2023-04-01,1120,0.1399101057106777
2023-05-01,1120,0.1399101057106777
2023-06-01,1120,0.1399101057106777
2023-07-01,1120,0.1399101057106777
2023-08-01,1120,0.1399101057106777
2023-09-01,1120,0.1399101057106777
2023-10-01,1120,0.1399101057106777
2023-11-01,1120,0.1399101057106777
2023-12-01,1120,0.1399101057106777
2024-01-01,1120,0.13986218733889946
2024-02-01,1120,0.13986218733889946
2024-03-01,1120,0.13986218733889946
2024-04-01,1120,0.13986218733889946
2024-05-01,1120,0.13986218733889946
2024-06-01,1120,0.13986218733889946
2024-07-01,1120,0.13986218733889946
2024-08-01,1120,0.13986218733889946
2024-09-01,1120,0.13986218733889946
2024-10-01,1120,0.13986218733889946
2024-11-01,1120,0.13986218733889946
2024-12-01,1120,0.13986218733889946
2025-01-01,1120,0.13983664433309578
2025-02-01,1120,0.13983664433309578
2025-03-01,1120,0.13983664433309578
2025-04-01,1120,0.13983664433309578
2025-05-01,1120,0.13983664433309578
2025-06-01,1120,0.13983664433309578
2025-07-01,1120,0.13983664433309578
2025-08-01,1120,0.13983664433309578
2025-09-01,1120,0.13983664433309578
2025-10-01,1120,0.13983664433309578
2025-11-01,1120,0.13983664433309578
2025-12-01,1120,0.13983664433309578
2026-01-01,1120,0.13982302857109732
2026-02-01,1120,0.13982302857109732
2026-03-01,1120,0.13982302857109732
2026-04-01,1120,0.13982302857109732
2026-05-01,1120,0.13982302857109732
2026-06-01,1120,0.13982302857109732
2026-07-01,1120,0.13982302857109732
2026-08-01,1120,0.13982302857109732
2026-09-01,1120,0.13982302857109732
2026-10-01,1120,0.13982302857109732
2026-11-01,1120,0.13982302857109732
2026-12-01,1120,0.13982302857109732
2027-01-01,1120,0.13981577065571243
2027-02-01,1120,0.13981577065571243
2027-03-01,1120,0.13981577065571243
2027-04-01,1120,0.13981577065571243
2027-05-01,1120,0.13981577065571243
2027-06-01,1120,0.13981577065571243
2027-07-01,1120,0.13981577065571243
2027-08-01,1120,0.13981577065571243
2027-09-01,1120,0.13981577065571243
2027-10-01,1120,0.13981577065571243
2027-11-01,1120,0.13981577065571243
2027-12-01,1120,0.13981577065571243
2028-01-01,1120,0.13981190180608505
2028-02-01,1120,0.13981190180608505
2028-03-01,1120,0.13981190180608505
2028-04-01,1120,0.13981190180608505
2028-05-01,1120,0.13981190180608505
2028-06-01,1120,0.13981190180608505
2028-07-01,1120,0.13981190180608505
2028-08-01,1120,0.13981190180608505
2028-09-01,1120,0.13981190180608505
2028-10-01,1120,0.13981190180608505
2028-11-01,1120,0.13981190180608505
2028-12-01,1120,0.13981190180608505
2029-01-01,1120,0.13980983950628606
2029-02-01,1120,0.13980983950628606
2029-03-01,1120,0.13980983950628606
2029-04-01,1120,0.13980983950628606
2029-05-01,1120,0.13980983950628606
2029-06-01,1120,0.13980983950628606
2029-07-01,1120,0.13980983950628606
2029-08-01,1120,0.13980983950628606
2029-09-01,1120,0.13980983950628606
2029-10-01,1120,0.13980983950628606
2029-11-01,1120,0.13980983950628606
2029-12-01,1120,0.13980983950628606
2030-01-01,1120,0.1398087401923115
2030-02-01,1120,0.1398087401923115
2030-03-01,1120,0.1398087401923115
2030-04-01,1120,0.1398087401923115
2030-05-01,1120,0.1398087401923115
2030-06-01,1120,0.1398087401923115
2030-07-01,1120,0.1398087401923115
2030-08-01,1120,0.1398087401923115
2030-09-01,1120,0.1398087401923115
2030-10-01,1120,0.1398087401923115
2030-11-01,1120,0.1398087401923115
2030-12-01,1120,0.1398087401923115
2011-01-01,1130,0.10800000000000001
2011-02-01,1130,0.10800000000000001
2011-03-01,1130,0.10800000000000001
2011-04-01,1130,0.10800000000000001
2011-05-01,1130,0.10800000000000001
2011-06-01,1130,0.10800000000000001
2011-07-01,1130,0.10800000000000001
2011-08-01,1130,0.10800000000000001
2011-09-01,1130,0.10800000000000001
2011-10-01,1130,0.10800000000000001
2011-11-01,1130,0.10800000000000001
2011-12-01,1130,0.10800000000000001
2012-01-01,1130,0.105
2012-02-01,1130,0.105
2012-03-01,1130,0.105
2012-04-01,1130,0.105
2012-05-01,1130,0.105
2012-06-01,1130,0.105
2012-07-01,1130,0.105
2012-08-01,1130,0.105
2012-09-01,1130,0.105
2012-10-01,1130,0.105
2012-11-01,1130,0.105
2012-12-01,1130,0.105
2013-01-01,1130,0.1
2013-02-01,1130,0.1
2013-03-01,1130,0.1
2013-04-01,1130,0.1
2013-05-01,1130,0.1
2013-06-01,1130,0.1
2013-07-01,1130,0.1
2013-08-01,1130,0.1
2013-09-01,1130,0.1
2013-10-01,1130,0.1
2013-11-01,1130,0.1
2013-12-01,1130,0.1
2014-01-01,1130,0.105
2014-02-01,1130,0.105
2014-03-01,1130,0.105
2014-04-01,1130,0.105
2014-05-01,1130,0.105
2014-06-01,1130,0.105
2014-07-01,1130,0.105
2014-08-01,1130,0.105
2014-09-01,1130,0.105
2014-10-01,1130,0.105
2014-11-01,1130,0.105
2014-12-01,1130,0.105
2015-01-01,1130,0.107
2015-02-01,1130,0.107
2015-03-01,1130,0.107
2015-04-01,1130,0.107
2015-05-01,1130,0.107
2015-06-01,1130,0.107
2015-07-01,1130,0.107
2015-08-01,1130,0.107
2015-09-01,1130,0.107
2015-10-01,1130,0.107
2015-11-01,1130,0.107
2015-12-01,1130,0.107
2016-01-01,1130,0.109
2016-02-01,1130,0.109
2016-03-01,1130,0.109
2016-04-01,1130,0.109
2016-05-01,1130,0.109
2016-06-01,1130,0.109
2016-07-01,1130,0.109
2016-08-01,1130,0.109
2016-09-01,1130,0.109
2016-10-01,1130,0.109
2016-11-01,1130,0.109
2016-12-01,1130,0.109
2017-01-01,1130,0.11
2017-02-01,1130,0.11
2017-03-01,1130,0.11
2017-04-01,1130,0.11
2017-05-01,1130,0.11
2017-06-01,1130,0.11
2017-07-01,1130,0.11
2017-08-01,1130,0.11
2017-09-01,1130,0.11
2017-10-01,1130,0.11
2017-11-01,1130,0.11
2017-12-01,1130,0.11
2018-01-01,1130,0.109
2018-02-01,1130,0.109
2018-03-01,1130,0.109
2018-04-01,1130,0.109
2018-05-01,1130,0.109
2018-06-01,1130,0.109
2018-07-01,1130,0.109
2018-08-01,1130,0.109
2018-09-01,1130,0.109
2018-10-01,1130,0.109
2018-11-01,1130,0.109
2018-12-01,1130,0.109
2019-01-01,1130,0.11
2019-02-01,1130,0.11
2019-03-01,1130,0.11
2019-04-01,1130,0.11
2019-05-01,1130,0.11
2019-06-01,1130,0.11
2019-07-01,1130,0.11
2019-08-01,1130,0.11
2019-09-01,1130,0.11
2019-10-01,1130,0.11
2019-11-01,1130,0.11
2019-12-01,1130,0.11
2020-01-01,1130,0.113
2020-02-01,1130,0.113
2020-03-01,1130,0.113
2020-04-01,1130,0.113
2020-05-01,1130,0.113
2020-06-01,1130,0.113
2020-07-01,1130,0.113
2020-08-01,1130,0.113
2020-09-01,1130,0.113
2020-10-01,1130,0.113
2020-11-01,1130,0.113
2020-12-01,1130,0.113
2021-01-01,1130,0.115
2021-02-01,1130,0.115
2021-03-01,1130,0.115
2021-04-01,1130,0.115
2021-05-01,1130,0.115
2021-06-01,1130,0.115
2021-07-01,1130,0.115
2021-08-01,1130,0.115
2021-09-01,1130,0.115
2021-10-01,1130,0.115
2021-11-01,1130,0.115
2021-12-01,1130,0.115
2022-01-01,1130,0.11599999999999999
2022-02-01,1130,0.11599999999999999
2022-03-01,1130,0.11599999999999999
2022-04-01,1130,0.11599999999999999
2022-05-01,1130,0.11599999999999999
2022-06-01,1130,0.11599999999999999
2022-07-01,1130,0.11599999999999999
2022-08-01,1130,0.11599999999999999
2022-09-01,1130,0.11599999999999999
2022-10-01,1130,0.11599999999999999
2022-11-01,1130,0.11599999999999999
2022-12-01,1130,0.11599999999999999
2023-01-01,1130,0.1161998648892224
2023-02-01,1130,0.1161998648892224
2023-03-01,1130,0.1161998648892224
2023-04-01,1130,0.1161998648892224
2023-05-01,1130,0.1161998648892224
2023-06-01,1130,0.1161998648892224
2023-07-01,1130,0.1161998648892224
2023-08-01,1130,0.1161998648892224
2023-09-01,1130,0.1161998648892224
2023-10-01,1130,0.1161998648892224
2023-11-01,1130,0.1161998648892224
2023-12-01,1130,0.1161998648892224
2024-01-01,1130,0.11609450635016325
2024-02-01,1130,0.11609450635016325
2024-03-01,1130,0.11609450635016325
2024-04-01,1130,0.11609450635016325
2024-05-01,1130,0.11609450635016325
2024-06-01,1130,0.11609450635016325
2024-07-01,1130,0.11609450635016325
2024-08-01,1130,0.11609450635016325
2024-09-01,1130,0.11609450635016325
2024-10-01,1130,0.11609450635016325
2024-11-01,1130,0.11609450635016325
2024-12-01,1130,0.11609450635016325
2025-01-01,1130,0.1161500459789388
2025-02-01,1130,0.1161500459789388
2025-03-01,1130,0.1161500459789388
2025-04-01,1130,0.1161500459789388
2025-05-01,1130,0.1161500459789388
2025-06-01,1130,0.1161500459789388
2025-07-01,1130,0.1161500459789388
2025-08-01,1130,0.1161500459789388
2025-09-01,1130,0.1161500459789388
2025-10-01,1130,0.1161500459789388
2025-11-01,1130,0.1161500459789388
2025-12-01,1130,0.1161500459789388
2026-01-01,1130,0.11612076832957052
2026-02-01,1130,0.11612076832957052
2026-03-01,1130,0.11612076832957052
2026-04-01,1130,0.11612076832957052
2026-05-01,1130,0.11612076832957052
2026-06-01,1130,0.11612076832957052
2026-07-01,1130,0.11612076832957052
2026-08-01,1130,0.11612076832957052
2026-09-01,1130,0.11612076832957052
2026-10-01,1130,0.11612076832957052
2026-11-01,1130,0.11612076832957052
2026-12-01,1130,0.11612076832957052
2027-01-01,1130,0.11613620200767441
2027-02-01,1130,0.11613620200767441
2027-03-01,1130,0.11613620200767441
2027-04-01,1130,0.11613620200767441
2027-05-01,1130,0.11613620200767441
2027-06-01,1130,0.11613620200767441
2027-07-01,1130,0.11613620200767441
2027-08-01,1130,0.11613620200767441
2027-09-01,1130,0.11613620200767441
2027-10-01,1130,0.11613620200767441
2027-11-01,1130,0.11613620200767441
2027-12-01,1130,0.11613620200767441
2028-01-01,1130,0.11612806616258595
2028-02-01,1130,0.11612806616258595
2028-03-01,1130,0.11612806616258595
2028-04-01,1130,0.11612806616258595
2028-05-01,1130,0.11612806616258595
2028-06-01,1130,0.11612806616258595
2028-07-01,1130,0.11612806616258595
2028-08-01,1130,0.11612806616258595
2028-09-01,1130,0.11612806616258595
2028-10-01,1130,0.11612806616258595
2028-11-01,1130,0.11612806616258595
2028-12-01,1130,0.11612806616258595
2029-01-01,1130,0.11613235496366485
2029-02-01,1130,0.11613235496366485
2029-03-01,1130,0.11613235496366485
2029-04-01,1130,0.11613235496366485
2029-05-01,1130,0.11613235496366485
2029-06-01,1130,0.11613235496366485
2029-07-01,1130,0.11613235496366485
2029-08-01,1130,0.11613235496366485
2029-09-01,1130,0.11613235496366485
2029-10-01,1130,0.11613235496366485
2029-11-01,1130,0.11613235496366485
2029-12-01,1130,0.11613235496366485
2030-01-01,1130,0.11613009412726809
2030-02-01,1130,0.11613009412726809
2030-03-01,1130,0.11613009412726809
2030-04-01,1130,0.11613009412726809
2030-05-01,1130,0.11613009412726809
2030-06-01,1130,0.11613009412726809
2030-07-01,1130,0.11613009412726809
2030-08-01,1130,0.11613009412726809
2030-09-01,1130,0.11613009412726809
2030-10-01,1130,0.11613009412726809
2030-11-01,1130,0.11613009412726809
2030-12-01,1130,0.11613009412726809
2011-01-01,1140,0.105
2011-02-01,1140,0.105
2011-03-01,1140,0.105
2011-04-01,1140,0.105
2011-05-01,1140,0.105
2011-06-01,1140,0.105
2011-07-01,1140,0.105
2011-08-01,1140,0.105
2011-09-01,1140,0.105
2011-10-01,1140,0.105
2011-11-01,1140,0.105
2011-12-01,1140,0.105
2012-01-01,1140,0.10400000000000001
2012-02-01,1140,0.10400000000000001
2012-03-01,1140,0.10400000000000001
2012-04-01,1140,0.10400000000000001
2012-05-01,1140,0.10400000000000001
2012-06-01,1140,0.10400000000000001
2012-07-01,1140,0.10400000000000001
2012-08-01,1140,0.10400000000000001
2012-09-01,1140,0.10400000000000001
2012-10-01,1140,0.10400000000000001
2012-11-01,1140,0.10400000000000001
2012-12-01,1140,0.10400000000000001
2013-01-01,1140,0.1
2013-02-01,1140,0.1
2013-03-01,1140,0.1
2013-04-01,1140,0.1
2013-05-01,1140,0.1
2013-06-01,1140,0.1
2013-07-01,1140,0.1
2013-08-01,1140,0.1
2013-09-01,1140,0.1
2013-10-01,1140,0.1
2013-11-01,1140,0.1
2013-12-01,1140,0.1
2014-01-01,1140,0.1
2014-02-01,1140,0.1
2014-03-01,1140,0.1
2014-04-01,1140,0.1
2014-05-01,1140,0.1
2014-06-01,1140,0.1
2014-07-01,1140,0.1
2014-08-01,1140,0.1
2014-09-01,1140,0.1
2014-10-01,1140,0.1
2014-11-01,1140,0.1
2014-12-01,1140,0.1
2015-01-01,1140,0.102
2015-02-01,1140,0.102
2015-03-01,1140,0.102
2015-04-01,1140,0.102
2015-05-01,1140,0.102
2015-06-01,1140,0.102
2015-07-01,1140,0.102
2015-08-01,1140,0.102
2015-09-01,1140,0.102
2015-10-01,1140,0.102
2015-11-01,1140,0.102
2015-12-01,1140,0.102
2016-01-01,1140,0.10300000000000001
2016-02-01,1140,0.10300000000000001
2016-03-01,1140,0.10300000000000001
2016-04-01,1140,0.10300000000000001
2016-05-01,1140,0.10300000000000001
2016-06-01,1140,0.10300000000000001
2016-07-01,1140,0.10300000000000001
2016-08-01,1140,0.10300000000000001
2016-09-01,1140,0.10300000000000001
2016-10-01,1140,0.10300000000000001
2016-11-01,1140,0.10300000000000001
2016-12-01,1140,0.10300000000000001
2017-01-01,1140,0.106
2017-02-01,1140,0.106
2017-03-01,1140,0.106
2017-04-01,1140,0.106
2017-05-01,1140,0.106
2017-06-01,1140,0.106
2017-07-01,1140,0.106
2017-08-01,1140,0.106
2017-09-01,1140,0.106
2017-10-01,1140,0.106
2017-11-01,1140,0.106
2017-12-01,1140,0.106
2018-01-01,1140,0.10800000000000001
2018-02-01,1140,0.10800000000000001
2018-03-01,1140,0.10800000000000001
2018-04-01,1140,0.10800000000000001
2018-05-01,1140,0.10800000000000001
2018-06-01,1140,0.10800000000000001
2018-07-01,1140,0.10800000000000001
2018-08-01,1140,0.10800000000000001
2018-09-01,1140,0.10800000000000001
2018-10-01,1140,0.10800000000000001
2018-11-01,1140,0.10800000000000001
2018-12-01,1140,0.10800000000000001
2019-01-01,1140,0.10800000000000001
2019-02-01,1140,0.10800000000000001
2019-03-01,1140,0.10800000000000001
2019-04-01,1140,0.10800000000000001
2019-05-01,1140,0.10800000000000001
2019-06-01,1140,0.10800000000000001
2019-07-01,1140,0.10800000000000001
2019-08-01,1140,0.10800000000000001
2019-09-01,1140,0.10800000000000001
2019-10-01,1140,0.10800000000000001
2019-11-01,1140,0.10800000000000001
2019-12-01,1140,0.10800000000000001
2020-01-01,1140,0.109
2020-02-01,1140,0.109
2020-03-01,1140,0.109
2020-04-01,1140,0.109
2020-05-01,1140,0.109
2020-06-01,1140,0.109
2020-07-01,1140,0.109
2020-08-01,1140,0.109
2020-09-01,1140,0.109
2020-10-01,1140,0.109
2020-11-01,1140,0.109
2020-12-01,1140,0.109
2021-01-01,1140,0.11199999999999999
2021-02-01,1140,0.11199999999999999
2021-03-01,1140,0.11199999999999999
2021-04-01,1140,0.11199999999999999
2021-05-01,1140,0.11199999999999999
2021-06-01,1140,0.11199999999999999
2021-07-01,1140,0.11199999999999999
2021-08-01,1140,0.11199999999999999
2021-09-01,1140,0.11199999999999999
2021-10-01,1140,0.11199999999999999
2021-11-01,1140,0.11199999999999999
2021-12-01,1140,0.11199999999999999
2022-01-01,1140,0.111
2022-02-01,1140,0.111
2022-03-01,1140,0.111
2022-04-01,1140,0.111
2022-05-01,1140,0.111
2022-06-01,1140,0.111
2022-07-01,1140,0.111
2022-08-01,1140,0.111
2022-09-01,1140,0.111
2022-10-01,1140,0.111
2022-11-01,1140,0.111
2022-12-01,1140,0.111
2023-01-01,1140,0.10918370278667082
2023-02-01,1140,0.10918370278667082
2023-03-01,1140,0.10918370278667082
2023-04-01,1140,0.10918370278667082
2023-05-01,1140,0.10918370278667082
2023-06-01,1140,0.10918370278667082
2023-07-01,1140,0.10918370278667082
2023-08-01,1140,0.10918370278667082
2023-09-01,1140,0.10918370278667082
2023-10-01,1140,0.10918370278667082
2023-11-01,1140,0.10918370278667082
2023-12-01,1140,0.10918370278667082
2024-01-01,1140,0.10971031211409393
2024-02-01,1140,0.10971031211409393
2024-03-01,1140,0.10971031211409393
2024-04-01,1140,0.10971031211409393
2024-05-01,1140,0.10971031211409393
2024-06-01,1140,0.10971031211409393
2024-07-01,1140,0.10971031211409393
2024-08-01,1140,0.10971031211409393
2024-09-01,1140,0.10971031211409393
2024-10-01,1140,0.10971031211409393
2024-11-01,1140,0.10971031211409393
2024-12-01,1140,0.10971031211409393
2025-01-01,1140,0.10955762929231021
2025-02-01,1140,0.10955762929231021
2025-03-01,1140,0.10955762929231021
2025-04-01,1140,0.10955762929231021
2025-05-01,1140,0.10955762929231021
2025-06-01,1140,0.10955762929231021
2025-07-01,1140,0.10955762929231021
2025-08-01,1140,0.10955762929231021
2025-09-01,1140,0.10955762929231021
2025-10-01,1140,0.10955762929231021
2025-11-01,1140,0.10955762929231021
2025-12-01,1140,0.10955762929231021
2026-01-01,1140,0.1096018974866886
2026-02-01,1140,0.1096018974866886
2026-03-01,1140,0.1096018974866886
2026-04-01,1140,0.1096018974866886
2026-05-01,1140,0.1096018974866886
2026-06-01,1140,0.1096018974866886
2026-07-01,1140,0.1096018974866886
2026-08-01,1140,0.1096018974866886
2026-09-01,1140,0.1096018974866886
2026-10-01,1140,0.1096018974866886
2026-11-01,1140,0.1096018974866886
2026-12-01,1140,0.1096018974866886
2027-01-01,1140,0.10958906255862905
2027-02-01,1140,0.10958906255862905
2027-03-01,1140,0.10958906255862905
2027-04-01,1140,0.10958906255862905
2027-05-01,1140,0.10958906255862905
2027-06-01,1140,0.10958906255862905
2027-07-01,1140,0.10958906255862905
2027-08-01,1140,0.10958906255862905
2027-09-01,1140,0.10958906255862905
2027-10-01,1140,0.10958906255862905
2027-11-01,1140,0.10958906255862905
2027-12-01,1140,0.10958906255862905
2028-01-01,1140,0.10959278386193963
2028-02-01,1140,0.10959278386193963
2028-03-01,1140,0.10959278386193963
