ZNR,DATE,forecast,lower_95,upper_95
1616,2025-09-01,16683.598362954268,12364.84757963608,21002.349146272456
1616,2025-10-01,17241.561306072344,12911.59327096419,21571.5293411805
1616,2025-11-01,17233.9118739857,12893.114190402739,21574.70955756866
1616,2025-12-01,16417.479773966712,12064.081808942206,20770.877738991217
1616,2026-01-01,17389.928419889322,12914.002510420449,21865.854329358197
1616,2026-02-01,18326.106989505875,13778.5789214805,22873.63505753125
1616,2026-03-01,18779.303439330037,14187.435078214407,23371.171800445667
1616,2026-04-01,18815.312872919498,14194.932397289891,23435.693348549103
1616,2026-05-01,18992.430923028893,14351.616012368202,23633.245833689583
1616,2026-06-01,19164.915628236333,14507.849424373027,23821.98183209964
1616,2026-07-01,17495.986028757197,12824.931920611361,22167.040136903033
1616,2026-08-01,16212.941109722284,11529.16401822092,20896.718201223648
1616,2026-09-01,18260.143047070822,13564.31730303663,22955.968791105013
1616,2026-10-01,18795.778125880828,14088.062637475578,23503.49361428608
1616,2026-11-01,18809.04732010232,14088.679057744186,23529.415582460453
1616,2026-12-01,18007.725775702023,13271.567129402556,22743.88442200149
1616,2027-01-01,19120.76183340341,14288.046281873247,23953.47738493357
1616,2027-02-01,20057.646920671767,15163.041152719938,24952.252688623594
1616,2027-03-01,20511.206364629226,15576.769407962252,25445.6433212962
1616,2027-04-01,20543.210221597445,15581.713661997448,25504.70678119744
1616,2027-05-01,20723.76903292147,15741.663079325343,25705.8749865176
1616,2027-06-01,20895.065468322795,15895.667203989777,25894.463732655815
1616,2027-07-01,19223.73070346147,14208.830994118194,24238.63041280475
1616,2027-08-01,17938.31537706686,12908.91250081224,22967.718253321484
1616,2027-09-01,19991.280390036853,14947.88795860506,25034.672821468645
1616,2027-10-01,20525.4416113563,15468.094497382514,25582.788725330083
1616,2027-11-01,20540.09191636476,15467.839880118896,25612.343952610623
1616,2027-12-01,19739.76800517522,14648.921945283219,24830.614065067224
1616,2028-01-01,21081.249679905854,15889.634486362285,26272.86487344942
1616,2028-02-01,22018.18143621652,16760.187451990238,27276.175420442803
1616,2028-03-01,22471.764860571308,17171.29600452194,27772.233716620674
1616,2028-04-01,22503.504288549422,17173.68802686788,27833.320550230965
1616,2028-05-01,22684.290257457364,17331.674878014437,28036.90563690029
1616,2028-06-01,22855.508249871073,17483.46118328089,28227.555316461254
1616,2028-07-01,21184.014703840217,15794.362677068457,26573.666730611978
1616,2028-08-01,19898.442890002967,14492.209865987898,25304.675914018037
1616,2028-09-01,21951.788369154772,16529.501224061303,27374.07551424824
1616,2028-10-01,22485.852290306742,17047.53304664397,27924.171533969515
1616,2028-11-01,22500.593773492143,17045.19754079741,27955.990006186876
1616,2028-12-01,21700.33572401897,16223.767796254273,27176.903651783665
1616,2029-01-01,23040.299841557815,17458.052085643394,28622.547597472236
1616,2029-02-01,23977.234678939112,18324.03291966133,29630.436438216893
1616,2029-03-01,24430.81968647883,18732.409369863115,30129.230003094544
