ZNR,DATE,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet
1618,2025-02-01,18032.297036291275,15597.077348422856,15565.31442581698
1618,2025-03-01,18100.380383109055,15620.117922507361,15691.345012332593
1618,2025-04-01,17949.175196187636,15203.919970528344,15503.736872569985
1618,2025-05-01,18161.237605225702,15618.112175756765,15871.202040480683
1618,2025-06-01,18494.261885759654,15927.414860994282,16257.856811090052
1618,2025-07-01,17571.316153132444,14827.70833875167,15303.950403043842
1618,2025-08-01,17088.26181754736,14170.085571064414,14813.011853155578
1618,2025-09-01,18344.378000231365,15778.363784695057,16145.854435443343
1618,2025-10-01,17940.73940962689,15760.80348785227,15543.635032213302
1618,2025-11-01,17581.021422586797,15435.55348284104,15169.50063522845
1618,2025-12-01,16753.047306121633,14517.992149875607,14388.087138758368
1618,2026-01-01,18764.981393633076,14417.21549921416,14798.95621399157
1618,2026-02-01,19806.72355135382,15444.262374215981,15950.18419862902
1618,2026-03-01,19913.602974115183,15577.785328177386,16077.88358451127
1618,2026-04-01,19736.348031819267,15405.78920324946,15888.563929883558
1618,2026-05-01,20040.336094028007,15636.931556292036,16256.629291618347
1618,2026-06-01,20380.946796959663,15987.185520478564,16633.972443384846
1618,2026-07-01,19476.944447819187,14907.80049511876,15686.93095085147
1618,2026-08-01,19011.774981439485,14260.145965777408,15213.914077308167
1618,2026-09-01,20241.80443035148,15886.905862786929,16547.552733636192
1618,2026-10-01,19724.935696855267,16096.601788884243,15924.078529115184
1618,2026-11-01,19347.47720534331,15816.721766847433,15548.6057334838
1618,2026-12-01,18555.130682114344,14829.558084534552,14765.188554354145
1618,2027-01-01,21255.34650267003,14675.29054726329,15288.389113456247
1618,2027-02-01,22302.276370774773,15674.516512131888,16427.806160289714
1618,2027-03-01,22412.232357373345,15788.660902711046,16557.265805092844
1618,2027-04-01,22233.34844570668,15573.180055386163,16366.39874264122
1618,2027-05-01,22543.997216620046,15837.28441607188,16734.878544399708
1618,2027-06-01,22885.242099724695,16180.309337526889,17102.847521054016
1618,2027-07-01,21982.646715036703,15097.352182681765,16163.515284373761
1618,2027-08-01,21518.787727760886,14447.955498416473,15708.476562730479
1618,2027-09-01,22746.99656944935,16071.432224839777,17041.561023955044
1618,2027-10-01,22222.120807945656,16240.432756305965,16397.064403204648
1618,2027-11-01,21843.417458573036,15952.435979940277,16020.566644854864
1618,2027-12-01,21053.604701347533,14977.748832106387,15235.897836613365
1618,2028-01-01,23810.854609829228,14833.068832288549,15800.702031875473
1618,2028-02-01,24858.155921774392,15837.281869514063,16927.62174409085
1618,2028-03-01,24968.332464152547,15954.899815964038,17058.49339344041
1618,2028-04-01,24789.33474080971,15747.210485487105,16872.760289798825
1618,2028-05-01,25100.456737458277,16005.410434864776,17239.439214474067
1618,2028-06-01,25441.747305576726,16349.730930044558,17635.32606528406
1618,2028-07-01,24539.252137568663,15267.414034192607,16675.406421354863
1618,2028-08-01,24075.486364812612,14618.329655451036,16166.639282831336
1618,2028-09-01,25303.566374482558,16242.394690252757,17497.33567662777
1618,2028-10-01,24778.123202207782,16418.685916019596,16916.56530345048
1618,2028-11-01,24399.331710674087,16132.143314084842,16544.073289056392
1618,2028-12-01,23609.698615985428,15155.221017144762,15765.423239809523
1618,2029-01-01,26634.16206157902,15008.823422672787,16293.8667211112
1618,2029-02-01,27681.489730576188,16012.143034918372,17456.21193770464
1618,2029-03-01,27791.681925277833,16129.138699345624,17582.242524220223
1618,2029-04-01,27612.676147289883,15920.053517442835,17394.63438445765
1618,2029-05-01,27923.83169553475,16179.311250508259,17762.099552368258
1618,2029-06-01,28265.125507473782,16523.39964475076,18148.75432297765
1618,2029-07-01,27362.637446743433,15440.968047355094,17194.84791493146
1618,2029-08-01,26898.87828369783,14791.827719704783,16703.909365043197
1618,2029-09-01,28126.94916312989,16415.787359131766,18036.75194733077
1618,2029-10-01,27601.465772688494,16590.772451236124,17434.53254410089
1618,2029-11-01,27222.668034183513,16303.969332957804,17060.39814711587
1618,2029-12-01,26433.047674836886,15327.447465009289,16278.984650646109
1618,2030-01-01,29478.586771579667,15181.357579159716,16847.743876189128
1618,2030-02-01,30525.91630903516,16184.837249302553,17998.971860826427
1618,2030-03-01,30636.109613349658,16301.944396116294,18126.671246708924
1618,2030-04-01,30457.103264527108,16093.109282196228,17937.35159208112
1618,2030-05-01,30768.261191042886,16352.177512438655,18305.416953816086
1618,2030-06-01,31109.555232953044,16696.307487769398,18682.76010558258
1618,2030-07-01,30207.06767602958,15613.896439258175,17735.71861304914
1618,2030-08-01,29743.30898151286,14964.766134905993,17262.701739505832
1618,2030-09-01,30971.379213787066,16588.744656005678,18596.340395833686
1618,2030-10-01,30445.892972606245,16763.963743057255,17972.866191312824
1618,2030-11-01,30067.09479130842,16477.207296502314,17597.393395681567
1618,2030-12-01,29277.475334673163,15500.613691363405,16813.976216551826
1619,2025-01-01,15889.804152046185,14961.70514571816,13745.050086917838
1619,2025-02-01,16670.601021719776,15710.687282342331,14525.407416336533
1619,2025-03-01,17232.23817984754,15698.318722580101,14661.805880085867
1619,2025-04-01,17287.618263392564,15578.661181945427,14596.79431939358
1619,2025-05-01,16904.553680223296,15690.516002342183,14959.7230438965
1619,2025-06-01,17177.82403076632,16142.868107318076,15532.039512690588
1619,2025-07-01,15548.05467602887,15000.924658446778,14334.821057594574
1619,2025-08-01,15230.617301512422,14521.469652334385,13728.641579686411
1619,2025-09-01,18466.75999365296,16842.548791156427,15995.955340713275
1619,2025-10-01,18464.55075486563,16916.60591856332,16159.860483302158
1619,2025-11-01,18068.045577378798,16402.568119689942,15648.35645942103
1619,2025-12-01,16396.617816981947,14964.943806503035,14568.781419246963
1619,2026-01-01,16935.268993257894,14759.91869189685,13258.970360404186
1619,2026-02-01,17673.436358384875,15560.769620025672,14137.457428548585
1619,2026-03-01,18074.466600687825,15563.518875980819,14278.697829006882
1619,2026-04-01,18374.37952694774,15414.632349760983,14282.90514524064
1619,2026-05-01,17715.013927150896,15608.79434717726,14486.929010229383
1619,2026-06-01,18018.44494083544,16074.905453997899,14860.537284230566
1619,2026-07-01,16598.083508783107,14938.170641073417,13631.810863826835
1619,2026-08-01,15963.95725636775,14496.954639718773,13342.755459634616
1619,2026-09-01,18714.601937256404,16831.57604003807,15786.364978202788
1619,2026-10-01,18992.781837792834,16871.32572545011,15793.53187623915
1619,2026-11-01,18722.137698069128,16332.566846837412,15273.753808458621
1619,2026-12-01,17361.975950402586,14865.670558938697,13655.526256877616
1619,2027-01-01,17896.67384986914,14664.574228436852,12776.98908441914
1619,2027-02-01,18656.67392309467,15468.825134082783,13749.672433205646
1619,2027-03-01,19131.419209295593,15472.58857927136,13891.821289751791
1619,2027-04-01,19325.363227393973,15321.857304210085,13961.57625641649
1619,2027-05-01,18790.352830300428,15521.306178245703,14002.858868660354
1619,2027-06-01,19082.213728590286,15988.307775225545,14180.831126417736
1619,2027-07-01,17570.709154487908,14851.912029618843,12931.005728274726
1619,2027-08-01,17078.180278628337,14413.148093242484,12962.422889607024
1619,2027-09-01,20044.99733224514,16748.638644481503,15573.983319668065
1619,2027-10-01,20200.11101619719,16786.192399909338,15417.590714256163
1619,2027-11-01,19874.68959003195,16245.851041004787,14885.26427755237
1619,2027-12-01,18377.55062653011,14777.080562113542,12737.2630666495
1619,2028-01-01,18926.557607126248,14576.236058766252,12421.939445780052
1619,2028-02-01,19677.53930651446,15380.70483297818,13484.649618846204
1619,2028-03-01,20120.218489591527,15384.533305616722,13281.101649706785
1619,2028-04-01,20361.582906632073,15233.68393908386,13143.229331942133
1619,2028-05-01,19771.95800033433,15433.471412095318,13660.967523379237
1619,2028-06-01,20069.332102982415,15900.530052105321,14434.771394343745
1619,2028-07-01,18598.52495235193,14764.156029796392,13279.47212005132
1619,2028-08-01,18043.60762858289,14325.549129276451,12359.960532506806
1619,2028-09-01,20914.982397076354,16661.095344224177,14442.90597416853
1619,2028-10-01,21124.818602213723,16698.508474140646,14756.557428282
1619,2028-11-01,20823.857052050706,16158.065774273795,14248.845148731993
1619,2028-12-01,19387.547004544263,14689.175272793835,13716.252384295503
1619,2029-01-01,19919.96860733567,14488.34689685492,12024.714916521001
1619,2029-02-01,20675.085068552697,15292.829623605732,12805.07224593989
1619,2029-03-01,21132.086436631973,15296.66226073889,12941.470709688276
1619,2029-04-01,21352.565834298875,15145.805331703612,12876.459148995336
1619,2029-05-01,20787.21837087779,15345.614488650834,13239.387873499925
1619,2029-06-01,21082.237064337998,15812.676781725686,13811.704342292078
1619,2029-07-01,19593.486659619724,14676.304150593543,12614.485887199884
1619,2029-08-01,19066.257991401828,14237.707306664319,12008.306409289482
1619,2029-09-01,21979.947978902346,16573.25708632329,14275.620170313265
1619,2029-10-01,22165.607561827608,16610.661210580805,14439.525312905329
1619,2029-11-01,21853.861928837403,16070.212020837429,13928.021289024326
1619,2029-12-01,20390.660146558395,14601.313833108194,12848.446248855296
1619,2030-01-01,20944.441590978997,14400.486489969695,11669.324516467259
1619,2030-02-01,21697.75848239771,15204.970110241933,12547.811584614363
1619,2030-03-01,22148.446144048852,15208.803014069692,12689.051985072581
1619,2030-04-01,22378.196432961093,15057.945600731651,12693.259301307025
1619,2030-05-01,21802.121487545082,15257.75614631889,12897.283166294645
1619,2030-06-01,22098.201763438672,15724.81867333618,13270.891440295745
1619,2030-07-01,20617.41217198185,14588.446131295068,12042.165019889511
1619,2030-08-01,20077.939003924694,14149.849931390252,11753.109615697802
1619,2030-09-01,22972.90690839995,16485.399939333456,14196.71913426432
1619,2030-10-01,23169.281889400823,16522.803486868295,14203.886032304634
1619,2030-11-01,22862.32081729747,15982.353881513016,13684.107964523404
1619,2030-12-01,21411.034013475175,14513.455201556137,12065.88041294417
1620,2025-01-01,4547.647201049513,4260.443486225918,4311.992832069539
1620,2025-02-01,4731.435745595707,4453.565554417708,4558.890494520002
1620,2025-03-01,5049.105245127073,4699.602283250821,4730.182765096956
1620,2025-04-01,5128.328954878394,4708.000599537387,4753.88081092922
1620,2025-05-01,5218.540120677666,4852.807828681358,4901.704546976159
1620,2025-06-01,5354.027474269904,5022.18646628832,5088.3869834461075
1620,2025-07-01,4579.770752959943,4332.420577126577,4391.731010860091
1620,2025-08-01,4336.994158700465,4181.7999530392635,4229.091781916578
1620,2025-09-01,5208.961831681801,5042.03197273852,5091.1546497614045
1620,2025-10-01,5130.960055312062,4910.764152977037,4957.948275185372
1620,2025-11-01,5100.182204224984,4837.935921466335,4888.762171623252
1620,2025-12-01,4694.656267935083,4468.617307331443,4543.308706931524
1620,2026-01-01,4710.931648597696,4235.6713989321215,4256.918985963999
1620,2026-02-01,4878.540356300815,4419.689688760242,4474.524044602153
1620,2026-03-01,5187.895477985978,4661.261231987334,4738.723093255984
1620,2026-04-01,5267.073409282653,4664.102325171007,4709.749180471242
1620,2026-05-01,5352.843473250228,4810.493110493254,4863.372150914724
1620,2026-06-01,5487.528140867187,4979.635616390492,5005.505087763899
1620,2026-07-01,4713.338094487721,4289.937649929874,4317.077713824556
1620,2026-08-01,4469.86545188212,4140.341875411489,4189.919957727312
1620,2026-09-01,5340.569414897582,5001.367087520652,5065.765521685947
1620,2026-10-01,5263.787284650636,4868.642021126672,4929.9216389393705
1620,2026-11-01,5232.430483982651,4795.915557568602,4856.324894886365
1620,2026-12-01,4826.977904021063,4426.811207445283,4455.854082417069
1620,2027-01-01,4845.823500054059,4193.685788788877,4201.852311679523
1620,2027-02-01,5013.58970578594,4377.630950350793,4390.859097515087
1620,2027-03-01,5323.025836609566,4619.166650762755,4747.254316342182
1620,2027-04-01,5402.203613316466,4621.96352062165,4664.512791098943
1620,2027-05-01,5488.017322950509,4768.366733447592,4823.683317166521
1620,2027-06-01,5622.70978955015,4937.507319578729,4921.507837124833
1620,2027-07-01,4848.519014272999,4247.809867210615,4243.051332168643
1620,2027-08-01,4605.053224802148,4098.222194527476,4151.702440389624
1620,2027-09-01,5475.769674674841,4959.253680513617,5040.248674461888
1620,2027-10-01,5398.975469384153,4826.51707594433,4901.113263182575
1620,2027-11-01,5367.62439301017,4753.791416873053,4822.373781047543
1620,2027-12-01,4962.1710854089615,4384.688762369685,4367.626357667553
1620,2028-01-01,4981.634403747805,4151.561922439645,4159.289132124057
1620,2028-02-01,5149.399050761334,4335.506504993415,4320.39220297552
1620,2028-03-01,5458.834379870779,4577.041921615128,4541.008795721576
1620,2028-04-01,5538.012158004829,4579.838441370943,4616.242425050059
1620,2028-05-01,5623.825435759769,4726.2417525631145,4757.991485416947
1620,2028-06-01,5758.5178251723555,4895.382323491666,4989.409245234082
1620,2028-07-01,4984.3270570952445,4205.684875190639,4286.273794966425
1620,2028-08-01,4740.861199813953,4056.097266641591,4088.539012493143
1620,2028-09-01,5611.577526139146,4917.128802292079,4935.765445626514
1620,2028-10-01,5534.783440317406,4784.3921063846965,4804.535731119063
1620,2028-11-01,5503.4323073067135,4711.6664536817325,4739.00492169288
1620,2028-12-01,5097.979006904439,4342.563812601076,4449.245908315339
1620,2029-01-01,5117.67757842852,4109.436961420005,4135.0058739297065
1620,2029-02-01,5285.4422408639075,4293.381539390252,4381.903536380338
1620,2029-03-01,5594.877577905463,4534.916953765436,4553.195806956541
1620,2029-04-01,5674.055356025368,4537.713470749783,4576.893852789196
1620,2029-05-01,5759.868638053311,4684.116782720634,4724.717588836417
1620,2029-06-01,5894.561028229582,4853.257353528839,4911.400025306145
1620,2029-07-01,5120.370260081225,4163.559905260006,4214.744052720683
1620,2029-08-01,4876.9044034708495,4013.972297218653,4052.104823776847
1620,2029-09-01,5747.620731018411,4875.003833262291,4914.167691621374
1620,2029-10-01,5670.826644014654,4742.267136631864,4780.9613170455705
1620,2029-11-01,5639.4755115643275,4669.541483979311,4711.775213483556
1620,2029-12-01,5234.022211090829,4300.438843004911,4366.321748792265
1620,2030-01-01,5257.619617733864,4067.311991734775,4093.327797526007
1620,2030-02-01,5425.384280016668,4251.256569668738,4310.93285616386
1620,2030-03-01,5734.819616979745,4492.7919840261375,4575.131904818426
1620,2030-04-01,5813.997395099788,4495.588500988545,4546.15799203345
1620,2030-05-01,5899.810677085465,4641.991812965561,4699.78096247699
1620,2030-06-01,6034.503067254169,4811.132383772813,4841.913899326375
1620,2030-07-01,5260.312299106525,4121.434935504236,4153.486525386467
1620,2030-08-01,5016.846442489506,3971.8473274669013,4026.328769289381
1620,2030-09-01,5887.56277002499,4832.878863513652,4902.174333247936
1620,2030-10-01,5810.768683032911,4700.142166877501,4766.330450501942
1620,2030-11-01,5779.41755057704,4627.416514225347,4692.733706448588
1620,2030-12-01,5373.964250104247,4258.313873251787,4292.262893979536
1621,2025-01-01,73496.19534545962,69430.5501346348,85165.88766561917
1621,2025-02-01,76708.01650401147,72858.65200006742,89269.28489015452
1621,2025-03-01,77851.43015721324,73614.77768771895,87255.75858895575
1621,2025-04-01,78208.5890750091,73911.35059211549,86217.56986730063
1621,2025-05-01,77207.56470929971,73091.82610290735,86301.17996218706
1621,2025-06-01,78267.52865329373,73715.30082617591,86959.50370876059
1621,2025-07-01,70580.67875220766,66581.39486597138,82010.12848130956
1621,2025-08-01,68738.41791584587,64917.15979471037,79885.5152030161
1621,2025-09-01,77064.88893113192,73234.20056130555,87259.4133835262
1621,2025-10-01,80066.77860328672,75377.88562600878,88314.30149532686
1621,2025-11-01,80197.5256447593,75536.98372618797,87769.65027627938
1621,2025-12-01,76326.01468942047,72057.02255010334,85258.16112250871
1621,2026-01-01,84710.69898537884,72909.948724464,94224.3292022334
1621,2026-02-01,87889.12868822378,76300.98182437512,98004.2083109112
1621,2026-03-01,89189.7951466249,77118.55646072242,97105.64906438549
1621,2026-04-01,89919.6419219703,77480.79472348324,96235.55546320186
1621,2026-05-01,88743.02059010032,76620.55395611151,95954.6858378539
1621,2026-06-01,89750.42427701643,77261.88873304227,96977.41815177695
1621,2026-07-01,81798.46452041133,70045.7996484727,91572.60918331917
1621,2026-08-01,80214.05225718231,68415.45981238737,88208.11592014534
1621,2026-09-01,88467.33336344128,76720.27758224614,96748.90872651286
1621,2026-10-01,90558.72946417052,78758.13216099616,98370.76682473235
1621,2026-11-01,90931.62336625834,78958.3161367801,97958.111128197
1621,2026-12-01,87172.01642057963,75472.84021154251,95124.0323234907
1621,2027-01-01,94245.48987058375,76318.44329191864,101417.0390877254
1621,2027-02-01,97436.11045182263,79711.86934813538,104899.47974683261
1621,2027-03-01,98679.36552203994,80525.4725776124,105130.51227772438
1621,2027-04-01,99273.14777863631,80883.46383979087,104412.47979148307
1621,2027-05-01,98160.63510018901,80025.85633548009,103759.86663325406
1621,2027-06-01,99187.22799850465,80666.03601194847,105138.53709627756
1621,2027-07-01,91332.0571342021,73455.26113037589,99266.01559434572
1621,2027-08-01,89653.50699848065,71822.72951820472,94689.00196161213
1621,2027-09-01,97933.50899072329,80128.33767500686,104419.92018402566
1621,2027-10-01,100357.3169667268,82173.03539420546,106596.77737821554
1621,2027-11-01,100641.80553070467,82370.56270407457,106296.77976720285
1621,2027-12-01,96841.34357751207,78885.443366964,103122.28624395045
1621,2028-01-01,105040.2153121921,79731.51997123603,111384.76690597861
1621,2028-02-01,108226.38512862008,83124.79129445454,114596.23395464034
1621,2028-03-01,109490.60050850594,83938.65132141304,114814.21326007205
1621,2028-04-01,110134.0585269694,84296.9172006884,113592.2735849912
1621,2028-05-01,108998.14043592568,83439.13942581591,114032.85091120844
1621,2028-06-01,110017.72754974535,84079.39379272825,114318.42368721117
1621,2028-07-01,102127.22005242761,76868.275286978,109811.31103517322
1621,2028-08-01,100483.03868954733,75235.8853982681,108952.80319734722
1621,2028-09-01,108753.2851600626,83541.44244749134,115184.23306971014
1621,2028-10-01,111055.73296583397,85585.69767912981,115661.25640612972
1621,2028-11-01,111372.49741307739,85783.39677293792,114965.48234099215
1621,2028-12-01,107586.95120458445,82298.25437831214,112758.12401141996
1621,2029-01-01,113249.76305461791,83144.30036383092,125034.03197560027
1621,2029-02-01,116437.55779968202,86537.58169231315,129137.42920014376
1621,2029-03-01,117694.1207852381,87351.42511436777,127123.90289893872
1621,2029-04-01,118319.4426919528,87709.67323649646,126085.71417728129
1621,2029-05-01,117192.0696772685,86851.90647156969,126169.32427217712
1621,2029-06-01,118214.2145312361,87492.15600888772,126827.64801874947
1621,2029-07-01,110336.60807662224,80281.05972238374,121878.27279129958
1621,2029-08-01,108679.87902687246,78648.66066962572,119753.65951300555
1621,2029-09-01,116953.68713842868,86954.22102354042,127127.55769351509
1621,2029-10-01,119300.44229906402,88998.5048670773,128182.44580531203
1621,2029-11-01,119605.42315198109,89196.19285308251,127637.79458627284
1621,2029-12-01,115814.43135790434,85711.05194938966,125126.30543249336
1621,2030-01-01,121396.2360941132,86557.09991476219,141695.9549695744
1621,2030-02-01,124583.43759437907,89950.38059628931,145475.8340782441
1621,2030-03-01,125842.79439070902,90764.2250920415,144577.27483172592
1621,2030-04-01,126474.73760602565,91122.47436237348,143707.1812305478
1621,2030-05-01,125344.24487150367,90264.7068855274,143426.311605188
1621,2030-06-01,126365.45592074655,90904.95673513412,144449.04391911364
1621,2030-07-01,118483.13942760753,83693.85901190089,139044.23495065566
1621,2030-08-01,116830.99140978768,82061.46055170377,135679.74168747873
1621,2030-09-01,125103.4992026873,90367.02069193224,144220.53449385596
1621,2030-10-01,127434.07820197346,92411.30268538158,145842.39259207476
1621,2030-11-01,127743.3611244607,92608.9913896337,145429.7368955355
1621,2030-12-01,123954.35745789274,89123.85038953493,142595.6580908258
1622,2025-01-01,8487.441978034381,8317.084473492447,8154.961892735952
1622,2025-02-01,9276.407174363518,9034.340169249246,9212.671025284411
1622,2025-03-01,9474.929974739822,9192.98530777446,9392.449115518863
1622,2025-04-01,9436.816976370454,9146.974032350316,9428.195748693064
1622,2025-05-01,9667.359103321214,9346.357847937768,9774.907721707823
1622,2025-06-01,10017.179333865653,9685.04634155541,10223.058166182853
1622,2025-07-01,9548.58506404512,9231.956789675985,9767.552323961932
1622,2025-08-01,8889.840317244645,8583.895162287734,9014.722490261054
1622,2025-09-01,10097.144034461595,9810.199771233323,10422.438043692886
1622,2025-10-01,9999.57450620822,9717.86883426303,10305.128955751221
1622,2025-11-01,9802.062792859699,9520.578313618922,10185.878909971734
1622,2025-12-01,8390.953790400865,8054.3942545681275,8770.00950275642
1622,2026-01-01,8240.838349209564,7796.047537753554,8285.977662370015
1622,2026-02-01,9047.007853597002,8561.654238186087,9272.92958059564
1622,2026-03-01,9272.44016132869,8769.66109964692,9640.655107856333
1622,2026-04-01,9221.41689480628,8727.248961417143,9600.571030759194
1622,2026-05-01,9493.420483944741,8978.614934229494,9856.882652921588
1622,2026-06-01,9859.420286087807,9341.297301178489,10204.289127604605
1622,2026-07-01,9373.320991886336,8877.195152263883,9721.157113087775
1622,2026-08-01,8724.71893274712,8243.982629036178,9279.72723445451
1622,2026-09-01,9999.89657077644,9542.60426926549,10632.689737361312
1622,2026-10-01,9868.779984304641,9418.677103318398,10502.388808052265
1622,2026-11-01,9658.959773029681,9210.338475060607,10231.584854657736
1622,2026-12-01,8228.94527605542,7722.958074655474,8726.348514342826
1622,2027-01-01,8274.525928268253,7469.365162870513,8433.228763413099
1622,2027-02-01,9081.943620687758,8238.42011804418,9349.06769698666
1622,2027-03-01,9309.062779187745,8449.694344531448,9902.594244230288
1622,2027-04-01,9257.460802218338,8407.83691851509,9782.934434842562
1622,2027-05-01,9531.845548632446,8662.342273057142,9948.028415872803
1622,2027-06-01,9898.800076890635,9026.528033604733,10196.9653710717
1622,2027-07-01,9411.77455354527,8561.92623631723,9693.147030626253
1622,2027-08-01,8763.760360285713,7929.619309377428,9563.239916858234
1622,2027-09-01,10042.706420234968,9232.324302923313,10855.509235699586
1622,2027-10-01,9909.74883818487,9106.673175655173,10708.79899834798
1622,2027-11-01,9699.256957762758,8897.744060712206,10285.88679498152
1622,2027-12-01,8268.203578974011,7409.199757866788,8697.174391573826
1622,2028-01-01,8610.208944432638,7155.883564874082,8570.08375506057
1622,2028-02-01,9417.698137426789,7925.138770167666,9414.43424298868
1622,2028-03-01,9644.912199717688,8136.6006185404585,9598.502594038218
1622,2028-04-01,9593.279398053586,8094.777907953243,9706.258760437528
1622,2028-05-01,9867.796471893587,8349.460809036325,10142.378500480158
1622,2028-06-01,10234.804266407078,8713.732131881781,10693.393596800568
1622,2028-07-01,9747.727919238361,8249.10371706316,10272.482993124662
1622,2028-08-01,9099.746439334598,7616.848093081683,9208.734804138287
1622,2028-09-01,10378.900856804117,8919.781202827256,10665.292569673764
1622,2028-10-01,10245.841668520174,8794.03440386076,10557.467644399858
1622,2028-11-01,10035.312750677,8585.072654902602,10588.999118054964
1622,2028-12-01,8604.202023141861,7096.463679980602,9268.274699592668
1622,2029-01-01,9031.900735025705,6843.163033825606,8601.89247702864
1622,2029-02-01,9839.393899995084,7612.429484871731,9659.60160957732
1622,2029-03-01,10066.613220152965,7823.901847924687,9839.37969981013
1622,2029-04-01,10014.978725267316,7782.081112693318,9875.126332985008
1622,2029-05-01,10289.503116590218,8036.773935395127,10221.83830599987
1622,2029-06-01,10656.513858414874,8401.050045314541,10669.988750474566
1622,2029-07-01,10169.434706282427,7936.420160419066,10214.482908255472
1622,2029-08-01,9521.455035745523,7304.167404262918,9461.653074553717
1622,2029-09-01,10800.620966007631,8607.113231739497,10869.36862798425
1622,2029-10-01,10667.556165033751,8481.361105798516,10752.059540043614
1622,2029-11-01,10457.025201536031,8272.397541245607,10632.809494263434
1622,2029-12-01,9025.911305976126,6783.784964526015,9216.940087050642
1622,2030-01-01,9495.388977889597,6530.485186067071,8723.064709653374
1622,2030-02-01,10302.882362489705,7299.752264706413,9710.016627878666
1622,2030-03-01,10530.101973261346,7511.225214320196,10077.742155141226
1622,2030-04-01,10478.467384911288,7469.404589602673,10037.658078043149
1622,2030-05-01,10752.99218057057,7724.0979654778275,10293.969700206475
1622,2030-06-01,11120.003085267628,8088.374342358465,10641.376174889323
1622,2030-07-01,10632.92377819047,7623.744375685772,10158.24416037082
1622,2030-08-01,9984.944207635508,6991.491779433244,9716.814281739089
1622,2030-09-01,11264.110773973956,8294.438315659221,11069.776784644022
1622,2030-10-01,11131.045662914938,8168.685892923362,10939.475855336757
1622,2030-11-01,10920.514586403006,7959.722227229421,10668.671901942193
1622,2030-12-01,9489.400515817888,6471.109449824594,9163.435561628328
1623,2025-01-01,13589.28010617657,12484.837940410398,13540.537476137728
1623,2025-02-01,14671.902269189946,13483.564739868913,15021.970694523347
1623,2025-03-01,15095.708892088649,13880.531708340948,15334.48696371169
1623,2025-04-01,15301.39022643253,14111.909000591473,15531.507651550273
1623,2025-05-01,15580.911123682181,14217.854822177595,15965.76381952311
1623,2025-06-01,15672.555262675292,14368.05827299409,16107.62353282499
1623,2025-07-01,14728.44586522097,13501.342346885738,14888.453812227257
1623,2025-08-01,13893.202960592704,12611.528148192827,14061.685965748411
1623,2025-09-01,15059.288345394352,13756.158012771992,15375.79707449823
1623,2025-10-01,15220.664144142178,13923.691357815651,15556.402534170733
1623,2025-11-01,15216.910027982218,13892.1183948028,15584.834223841359
1623,2025-12-01,14253.627948757441,12900.655476836699,14703.537899275138
1623,2026-01-01,15055.834064663868,12469.637754524625,15444.509488902053
1623,2026-02-01,16140.656748276837,13558.225718886772,16751.206509864587
1623,2026-03-01,16553.422212924896,13972.349347318674,17206.315241642296
1623,2026-04-01,16727.126347495505,14147.114077591907,17348.41018999219
1623,2026-05-01,17057.690989848914,14386.706325803285,17683.227476249685
1623,2026-06-01,17122.119746313245,14477.252603554189,17615.82999489048
1623,2026-07-01,16163.886640205084,13584.00198888537,16830.044234162084
1623,2026-08-01,15329.656907058285,12693.884837121766,15964.138549283285
1623,2026-09-01,16511.072590042706,13878.410098948198,17161.77976106332
1623,2026-10-01,16659.546598309604,14012.746934888812,17286.379516059555
1623,2026-11-01,16660.61418416067,13991.730311507356,17377.878175490125
1623,2026-12-01,15702.441990846222,13011.414944658627,16293.306417692185
1623,2027-01-01,16753.96747773152,12596.610051538451,17684.435798829567
1623,2027-02-01,17838.868029172107,13693.564450715015,18813.621320105136
1623,2027-03-01,18251.2500180342,14109.300833943249,19410.50938131384
1623,2027-04-01,18423.842027647708,14278.836841379249,19494.641302847835
1623,2027-05-01,18756.182514512722,14530.80910008476,19729.418338245076
1623,2027-06-01,18819.664570867353,14615.835542220275,19459.845017328757
1623,2027-07-01,17860.940161775216,13720.13003842461,19110.12897195036
1623,2027-08-01,17026.745689534277,12829.985764091069,18198.624215963297
1623,2027-09-01,18208.69468848106,14018.205155388117,19277.234169981162
1623,2027-10-01,18356.719873795675,14149.468799010545,19347.411347499656
1623,2027-11-01,18357.955198127824,14129.429646736864,19501.500844446207
1623,2027-12-01,17399.960767782708,13150.14642481082,18218.056958989713
1623,2028-01-01,18372.239271393726,12736.84260432368,19749.23364219276
1623,2028-02-01,19457.142531859157,13834.571614056495,20698.207064667156
1623,2028-03-01,19869.51118048059,14250.457320990941,21048.896740398046
1623,2028-04-01,20042.06450163363,14419.509240908637,21297.737966536115
1623,2028-05-01,20374.46676642698,14672.627684554009,21830.63121281918
1623,2028-06-01,20437.91588907618,14757.143083371657,22188.66540644187
1623,2028-07-01,19479.174388586303,13861.210298509206,20539.25359511724
1623,2028-08-01,18644.98114300029,12971.063513440806,19745.21296258405
1623,2028-09-01,19826.948694893155,14159.624919664393,21173.08906698081
1623,2028-10-01,19974.95826659782,14290.60403706439,21411.172910024263
1623,2028-11-01,19976.19942620057,14270.65538235336,21376.056816293574
1623,2028-12-01,19018.21117985689,13291.467719848311,20702.298950816323
1623,2029-01-01,20167.33751577869,12878.30287364953,21533.639583121872
1623,2029-02-01,21252.240870485442,13976.10359939963,23015.07280150715
