Id,Name,Latitude,Longitude,Kategorie,Bezirk_Code
442,Theater in der Josefstadt,48.2092661,16.3506138,Bus,908
443,Cobenzl Parkplatz,48.2639951,16.3216102,Bus,919
444,Cobenzl Parkplatz,48.2639089,16.3212738,Bus,919
445,Erndtgasse,48.2374274,16.3224596,Bus,918
446,Weinhauser Gasse,48.229835,16.3324516,Bus,918
447,Hofherr-Schrantz-Gasse,48.2829734,16.3716587,Bus,921
448,Vohburggasse,48.2837062,16.3745941,Bus,921
449,Artillerieplatz,48.1633792,16.4728758,Bus,911
450,"Neustift, Agnesgasse",48.2501736,16.3079731,Bus,919
451,Kleingartenverein Hackenberg,48.2478806,16.3117648,Bus,919
452,Franzosengraben,48.1872579,16.4135082,Bus,903
453,Franzosengraben,48.1879603,16.4141485,Bus,903
454,Erdberg,48.1904294,16.4152558,Bus,903
455,Teinfaltstraße,48.2117806,16.3647922,Bus,901
456,Skraupstraße,48.2766231,16.4156416,Bus,921
457,Am Kanal/Hasenleitengasse,48.1635481,16.4182808,Bus,911
458,Am Kanal/Hasenleitengasse,48.1635217,16.418371,Bus,911
459,"Oper, Karlsplatz",48.2024232,16.3685649,Bus,901
460,Museumsquartier,48.202789,16.3609914,Bus,907
461,Westbahnhof,48.1967858,16.3396353,Bus,907
462,Bleriotgasse,48.1707664,16.4255253,Bus,911
463,Bleriotgasse,48.1711173,16.4256735,Bus,911
464,Tanbruckgasse,48.1770726,16.3287032,Bus,912
465,Ratschkygasse,48.1775952,16.3236007,Bus,912
466,Aichholzgasse,48.1803397,16.3240107,Bus,912
467,Haschkagasse,48.180336,16.3269964,Bus,912
468,Ruckergasse,48.1784061,16.3269836,Bus,912
469,Tanbruckgasse,48.1781781,16.3296957,Bus,912
470,Zeleborgasse,48.1768254,16.3338066,Bus,912
471,Dörfelstraße,48.1754349,16.3343646,Bus,912
472,Ernst-Happel-Stadion,48.2088538,16.4189502,Bus,902
473,Simmering,48.1695646,16.4198101,Bus,911
474,Siemensstraße,48.2712728,16.4196052,Bus,921
475,Floridsdorfer Markt,48.2611407,16.3996549,Bus,921
476,Kratzlgasse,48.2414698,16.329736,Bus,919
477,Dattlergasse,48.2960913,16.4143854,Bus,921
478,Unter der Kirche,48.1725046,16.4269779,Bus,911
479,Badeteich Süßenbrunn,48.277792,16.4879587,Bus,922
480,Friedjunggasse,48.1650308,16.4190487,Bus,911
481,Bahnhof Strebersdorf,48.2862164,16.3814028,Bus,921
482,Kagran,48.2436307,16.4334643,Bus,922
483,Praterstern,48.218165,16.3916156,Straßenbahn,902
484,Schwedenplatz,48.2116593,16.3778372,Straßenbahn,901
485,Schwedenplatz,48.211753,16.3777944,Straßenbahn,901
486,Schwedenplatz,48.2117058,16.3777734,Bus,901
487,Hintere Zollamtsstraße,48.2111994,16.3865847,Bus,903
488,"Oper, Karlsplatz",48.2025661,16.3693358,Bus,901
489,Bahnhof Heiligenstadt,48.2498792,16.365181,Bus,919
490,Ottakringer Bad,48.2115274,16.2889571,Bus,916
491,Hirschengasse,48.1932198,16.349259,Bus,906
492,Speisinger Straße,48.1504992,16.2697989,Bus,923
493,Erbpostgasse,48.3080741,16.426727,Bus,921
494,"Hütteldorf, Bujattigasse",48.2026914,16.255948,Bus,914
495,"Hütteldorf, Bujattigasse",48.2029298,16.2554123,Bus,914
496,Otto Wagner Areal,48.2069505,16.2805589,Bus,914
497,Leopoldau,48.2769003,16.4506344,Bus,921
498,Schanzstraße/Akkonplatz,48.2012834,16.3146903,Bus,915
499,Westbahnhof,48.1969012,16.3382284,Bus,915
500,Johnstraße,48.199023,16.3195025,Bus,915
501,Praterstern,48.219786,16.3929677,U-Bahn,902
502,Westbahnhof,48.196823,16.3393299,U-Bahn,907
503,Liesing,48.1349598,16.2831921,Bus,923
504,Praterstern,48.2181656,16.3915309,Bus,902
505,Sonnleithnergasse,48.1789964,16.362819,Bus,910
506,Schweglerstraße,48.1981085,16.3275947,Bus,915
507,Urban-Loritz-Platz,48.2013746,16.3379049,Bus,907
508,Siebenhirten,48.1293479,16.3101331,Bus,923
509,Rosensteingasse,48.2186055,16.3274778,Straßenbahn,917
510,Hausfeldstraße,48.233365,16.4857727,U-Bahn,922
511,Hernals,48.2232746,16.3153945,Bus,917
512,Alterlaa,48.1505121,16.3171494,Bus,923
513,Wien Karl-Lothringer-Straße,48.2998206,16.4188707,Bus,921
514,Sandleitengasse,48.217844,16.3071907,Bus,916
515,Wilhelminenberg,48.2199364,16.2841516,Bus,916
516,Ottakring,48.2106144,16.3103881,Bus,916
517,Kaiserstraße/Westbahnstraße,48.2020513,16.340447,Straßenbahn,907
518,Stranitzkygasse,48.1761206,16.3178399,Bus,912
519,Hütteldorf,48.1978798,16.2609937,Bus,914
520,Hütteldorf,48.1980361,16.2609442,Bus,914
521,Hütteldorf,48.1979933,16.2611687,Bus,914
522,Hütteldorf,48.1978981,16.2615704,Bus,914
523,Hütteldorf,48.1978213,16.2618791,Bus,914
524,Hütteldorf,48.1980386,16.2613408,Bus,914
525,Hütteldorf,48.1979382,16.261717,Bus,914
526,Hauptbahnhof,48.1852673,16.3736392,Bus,910
527,Wien Spitzweg,48.2648732,16.4563419,Bus,922
528,Urban-Loritz-Platz,48.2018288,16.3379657,Straßenbahn,907
529,Albertinaplatz,48.2047484,16.3693801,Bus,901
530,"Oper, Karlsplatz",48.2024107,16.3702301,Bus,901
531,Schwarzenbergplatz,48.2019284,16.3740776,Bus,901
532,Michaelerplatz,48.2084648,16.3664117,Bus,901
533,Herrengasse,48.2106308,16.3658095,Bus,901
534,Graben/Petersplatz,48.2091236,16.3694951,Bus,901
535,Renngasse,48.2130959,16.3677954,Bus,901
536,Börse,48.2150348,16.365672,Bus,901
537,Brandstätte,48.2100985,16.3708211,Bus,901
538,Hoher Markt,48.2111252,16.3722544,Bus,901
539,Hoher Markt,48.2111151,16.3718167,Bus,901
540,Salzgries,48.2127548,16.3727369,Bus,901
541,Rudolfsplatz,48.2144213,16.3711201,Bus,901
542,Schottenring,48.216691,16.3704527,Bus,901
543,Rotenturmstraße,48.2103439,16.3744458,Bus,901
544,Schwedenplatz,48.2118787,16.3762568,Bus,901
545,Schottenring,48.2169331,16.3709089,Straßenbahn,901
546,Riemergasse,48.2075056,16.3774007,Bus,901
547,Stubentor,48.2072842,16.379962,Bus,901
548,Schottentor,48.2132877,16.3629335,Bus,901
549,Helferstorferstraße,48.2139042,16.3655014,Bus,901
550,Stephansplatz,48.2090371,16.373056,Bus,901
551,Forstnergasse,48.2474235,16.4543104,Straßenbahn,922
552,Hauptbahnhof,48.1861559,16.3755194,Bus,910
553,Rohrhofergasse,48.1714889,16.4292478,Bus,911
554,Rohrhofergasse,48.1714375,16.429589,Bus,911
555,Florian-Hedorfer-Straße,48.1658868,16.4314056,Bus,911
556,Weißenböckstraße,48.1618143,16.428407,Bus,911
557,Pretschgasse,48.1581717,16.4241518,Bus,911
558,Mitterfeldgasse,48.1651888,16.4152765,Bus,911
559,Am Kanal,48.1703629,16.4096137,Bus,911
560,Am Kanal,48.169501,16.4104543,Bus,911
561,Am Kanal,48.170376,16.4106294,Bus,911
562,Hüttenbrennergasse,48.176092,16.3947795,Bus,903
563,Lilienthalgasse,48.1784644,16.391254,Bus,903
564,Arsenal,48.1835641,16.3843023,Bus,910
565,Arsenalsteg,48.1803948,16.3887706,Bus,903
566,Liesing Feuerwache,48.1340785,16.2899657,Bus,923
567,Lisztstraße,48.1991124,16.3785758,Bus,903
568,Akademietheater,48.2002678,16.3767126,Bus,903
569,Am Modenapark,48.199105,16.3827178,Bus,903
570,Ungargasse/Neulinggasse,48.1990616,16.3870566,Bus,903
571,Rochusgasse,48.2027234,16.3906478,Bus,903
572,Ziehrerplatz,48.1992016,16.3917961,Bus,903
573,Hintzerstraße,48.2002712,16.3931951,Bus,903
574,Rasumofskygasse,48.205517,16.393848,Bus,903
575,Wittelsbachstraße,48.2063518,16.3989013,Bus,902
576,Schwertgasse,48.2123052,16.3696156,Bus,901
577,Schottenring,48.2164476,16.3718583,U-Bahn,901
578,Kagran,48.2439467,16.4337982,Straßenbahn,922
579,Wien Greutberggasse,48.2279542,16.2049887,Bus,914
580,Vorderhainbach/Augustinerwaldgasse,48.2315063,16.197849,Bus,914
581,Schwarzenbergallee,48.2401374,16.2776404,Bus,917
582,Kammerergasse,48.2445727,16.3187667,Bus,919
583,Scalagasse,48.1823677,16.3574121,Bus,905
584,Sonnleithnergasse,48.1789602,16.3633723,Bus,910
585,Mooswiesengasse,48.2051201,16.2035515,Bus,914
586,Rußbergstraße,48.2875801,16.3829469,Bus,921
587,Perfektastraße,48.1366874,16.3126993,Bus,923
588,Eitnergasse,48.1389937,16.3123997,Bus,923
589,Eitnergasse,48.1386766,16.3123812,Bus,923
590,Längenfeldgasse,48.1848354,16.3351763,U-Bahn,912
591,Längenfeldgasse,48.1849901,16.3349743,U-Bahn,912
592,Margaretengürtel,48.1883496,16.3417538,Straßenbahn,912
593,Hietzing,48.1877774,16.3034375,Bus,913
594,Ober St. Veit,48.1920813,16.2763874,Bus,913
595,Gebirgsgasse,48.1519458,16.2641962,Bus,923
596,Maurer Friedhof,48.1544245,16.2756418,Bus,923
597,Am Spiegeln,48.1524076,16.2819562,Bus,923
598,Bahnhof Atzgersdorf,48.1481783,16.2889968,Bus,923
599,"Lainz, Wolkersbergenstraße",48.1755395,16.2741042,Straßenbahn,913
600,"Bösendorferstraße, Karlsplatz",48.2012592,16.3707632,Straßenbahn,901
601,Wien Penzing,48.1926415,16.3048654,Zug,914
602,Langobardenstraße,48.2247194,16.4549233,Bus,922
603,Hardeggasse,48.2214959,16.4589438,Bus,922
604,Kapellenweg,48.2188267,16.4698978,Straßenbahn,922
605,Trondheimgasse,48.2178404,16.4775105,Straßenbahn,922
606,Oberdorfstraße,48.2174157,16.4804706,Straßenbahn,922
607,Zouvalgasse,48.1379083,16.3211784,Bus,923
608,Belgradplatz,48.1739958,16.3585849,Bus,910
609,Inzersdorfer Straße/Bernhardtstalgasse,48.1731761,16.3610444,Bus,910
610,Schottentor,48.2143942,16.36201,Bus,901
611,Lannesstraße,48.2148736,16.5097354,Bus,922
612,Lannesstraße,48.2147256,16.5099893,Bus,922
613,Kalksburg Kirchenplatz,48.1376871,16.2449752,Bus,923
614,Wien Hütteldorf,48.1973735,16.2624019,Zug,914
615,Donauspital,48.2194175,16.4654728,Straßenbahn,922
616,Donauspital,48.2197758,16.4656872,Straßenbahn,922
617,Neueßling,48.2493645,16.5321455,Bus,922
618,Erzherzog-Karl-Straße,48.2293707,16.454294,Bus,922
619,Erzherzog-Karl-Straße,48.2292729,16.4535234,Bus,922
620,"Süßenbrunn, Sportpark",48.285174,16.4992775,Bus,922
621,Kraygasse,48.2486956,16.4487515,Straßenbahn,922
622,Kraygasse,48.2485129,16.4496376,Straßenbahn,922
623,"Lainz, Wolkersbergenstraße",48.1776964,16.2718462,Bus,913
624,Am Schöpfwerk,48.1614872,16.3248953,Bus,912
625,Kundratstraße,48.1750865,16.3546534,Bus,910
626,Kundratstraße,48.1760499,16.3557949,Bus,910
627,Märzstraße,48.1963891,16.3119927,Straßenbahn,914
628,Märzstraße,48.1969278,16.3120457,Straßenbahn,914
629,Matzleinsdorfer Platz,48.1805171,16.3591486,Bus,910
630,Herzgasse,48.1724878,16.3653641,Bus,910
631,Hohenbergstraße,48.1741174,16.3261271,Bus,912
632,Hohenbergstraße,48.1742227,16.3256771,Bus,912
633,Theergasse,48.1749329,16.3227627,Bus,912
634,Weyrgasse,48.2042773,16.3885996,Bus,903
635,Scottgasse,48.2741625,16.4203666,Bus,921
636,Trillergasse,48.2739994,16.4028559,Bus,921
637,Trillergasse,48.2742351,16.4034086,Bus,921
638,Anton-Böck-Gasse,48.2962576,16.3900277,Bus,921
639,Bernreiterplatz,48.2815863,16.4059478,Bus,921
640,Meriangasse,48.2913323,16.3847302,Bus,921
641,Strebersdorfer Platz,48.2955483,16.3892424,Bus,921
642,Jedlersdorfer Platz,48.2812106,16.4083356,Bus,921
643,Mayerweckstraße,48.2939425,16.3815147,Bus,921
644,Dunantgasse,48.2597458,16.3891503,Bus,921
645,Ludwiggasse,48.2068172,16.2076518,Bus,914
646,Friedrich-Engels-Platz,48.2441627,16.3801928,Straßenbahn,920
647,Deißenhofergasse,48.158509,16.2804715,Bus,923
648,Dornbach,48.2261563,16.3078884,Straßenbahn,917
649,Hietzing,48.187715,16.3041643,Straßenbahn,913
650,Johannesgasse,48.2015588,16.379908,Bus,903
651,Wien Hohe-Wand-Wiese,48.2296549,16.2015381,Bus,914
652,Wien Hauptbahnhof,48.1853299,16.373075,Bus,904
653,Leebgasse,48.1762201,16.3699484,Straßenbahn,910
654,Laxenburger Straße/Gudrunstraße,48.1784664,16.372073,Bus,910
655,Erlachplatz,48.1786578,16.3687091,Bus,910
656,Erlachplatz,48.1786279,16.3692659,Bus,910
657,Stipcakgasse,48.1350291,16.316437,Bus,923
658,Sebastianbrücke,48.1347729,16.4143264,Bus,910
659,Altes Landgut,48.1608318,16.3836223,Bus,910
660,Hauptbahnhof,48.1860444,16.3746109,Straßenbahn,910
661,Südtiroler Platz-Hauptbahnhof,48.1871257,16.3736239,U-Bahn,904
662,Wien Penzing,48.1927573,16.3048736,Zug,914
663,Kagran,48.2432503,16.4337126,Straßenbahn,922
664,Wien Penzing,48.1927973,16.3048764,Zug,914
665,Parlament,48.2089955,16.3601438,Straßenbahn,901
666,Westbahnhof,48.1965291,16.3392551,Straßenbahn,907
667,Dommayergasse,48.1864882,16.2988468,Bus,913
668,Dommayergasse,48.1864132,16.29899,Straßenbahn,913
669,Pensionistenwohnhaus Hetzendorf,48.1668816,16.3001862,Bus,912
670,Leopoldigasse,48.1414575,16.2916416,Bus,923
671,Dr.-Neumann-Gasse,48.1383123,16.2884091,Bus,923
672,Knotzenbachgasse,48.1453687,16.2936773,Bus,923
673,Prater Hauptallee,48.2088833,16.4052998,Straßenbahn,902
674,Zouvalgasse,48.137934,16.3215953,Bus,923
675,Liesing Friedhof,48.1336035,16.2940245,Bus,923
676,An den Steinfeldern,48.1372385,16.2985721,Bus,923
677,Pellmannbrücke,48.1362448,16.2882508,Bus,923
678,An den Steinfeldern,48.1371993,16.2990218,Bus,923
679,Erlaaer Spitz,48.1377854,16.3239488,Bus,923
680,"Liesing, Industriegelände West",48.1334187,16.2980779,Bus,923
681,"Liesing, Industriegelände West",48.1331869,16.2974112,Bus,923
682,Liesinger-Flur-Gasse,48.1366198,16.3063536,Bus,923
683,Liesing Feuerwache,48.1340112,16.2907408,Bus,923
684,Perfektastraße,48.1367946,16.3140468,Bus,923
685,Eduard-Kittenberger-Gasse,48.1368511,16.3027421,Bus,923
686,Liesing Friedhof,48.1336438,16.2936734,Bus,923
687,Pellmannbrücke,48.1365018,16.2875091,Bus,923
688,Brunner Straße/Erlaaer Straße,48.1458316,16.2955186,Bus,923
689,"Strebersdorf, Edmund-Hawranek-Platz",48.2914629,16.3865547,Bus,921
690,Rennweg,48.1944329,16.3868301,Bus,903
691,Baumgarten,48.1989678,16.2721452,Straßenbahn,914
692,Baumgarten,48.1987946,16.2719014,Straßenbahn,914
693,Siedlung Blumental,48.1458937,16.3613192,Bus,923
694,Albertgasse,48.2107773,16.3439819,Straßenbahn,908
695,Hausfeldstraße,48.233704,16.4872452,Straßenbahn,922
696,Spargelfeldstraße,48.2410842,16.4737154,Straßenbahn,922
697,Rennplatz Freudenau,48.1859151,16.4440807,Bus,902
698,Arthaberplatz,48.1713118,16.3726857,Bus,910
699,Neuwaldegger Straße,48.2368625,16.2879666,Bus,917
700,Marswiese,48.2403838,16.2799414,Bus,917
701,Neulaa,48.1467933,16.3824738,Bus,910
702,Karthäuserstraße,48.2505504,16.3238925,Bus,919
703,Maria-Jacobi-Gasse,48.1870804,16.4076196,Bus,903
704,Sieveringer Straße/Rohrerwiese,48.2639362,16.2946749,Bus,919
705,Babygruppe,48.1498571,16.4453469,Bus,911
706,Mahnmal 1938-1945,48.1494753,16.4422687,Bus,911
707,Tor 3,48.1520978,16.4476027,Bus,911
708,Kriegsgräber 1. Weltkrieg,48.146669,16.4334048,Bus,911
709,Gruppe 152,48.1446265,16.4513845,Bus,911
710,Gruppe 66,48.1440166,16.4459174,Bus,911
711,Kriegsgräber,48.1456573,16.4354672,Bus,911
712,"Halle 3, Gruppe 40",48.1465226,16.4435632,Bus,911
713,Gruppe 142,48.1421513,16.4478822,Bus,911
714,Friedhofsgärtnerei,48.1481835,16.4404752,Bus,911
715,Gruppe 11,48.1548524,16.4376828,Bus,911
716,Gruppe 47,48.1524228,16.4348299,Bus,911
717,Gruppe 74,48.1504889,16.4325504,Bus,911
718,Gruppe 78,48.1481167,16.4304252,Bus,911
719,Gruppe 147,48.1429781,16.4509104,Bus,911
720,Gruppe 84,48.1424288,16.44213,Bus,911
721,Gruppe 121,48.1448529,16.4484207,Bus,911
722,"Gruppe 82, Tor 9",48.1440843,16.4387228,Bus,911
723,Tor 1,48.1563919,16.43423,Bus,911
724,Tor 11,48.151933,16.4294402,Bus,911
725,Rueppgasse,48.2205564,16.3856873,Bus,902
726,Simmering,48.1698108,16.4204015,Bus,911
727,Lilienthalgasse,48.1794092,16.3931521,Bus,903
728,Gräßlplatz,48.1768541,16.3973842,Bus,903
729,Starhemberg-Kaserne,48.1705876,16.3570474,Bus,910
730,Simmering,48.1695568,16.4200105,Bus,911
731,Simmering,48.1694952,16.4201043,Bus,911
732,Anton-Stilling-Platz,48.1662765,16.4195373,Bus,911
733,Wien Breitensee,48.1975366,16.3067081,Zug,914
734,Speditionsstraße,48.1559249,16.4238322,Bus,911
735,Gadnergasse,48.1587678,16.4184953,Bus,911
736,"Hasenleiten, Industriegebiet",48.1568962,16.4208043,Bus,911
737,Schemmerlstraße,48.1570535,16.4236742,Bus,911
738,Wachthausgasse,48.1762321,16.4259948,Bus,911
739,Haidestraße,48.1791369,16.4270078,Bus,911
740,Franz-Eder-Weg,48.1773257,16.4342025,Bus,911
741,Haidestraße,48.1797826,16.4274365,Bus,911
742,Franz-Eder-Weg,48.1771858,16.4346803,Bus,911
743,Gasometer,48.1852379,16.4171845,Bus,911
744,Modecenterstraße,48.1883332,16.4187493,Bus,903
745,Guglgasse,48.1853075,16.4272337,Bus,903
746,Hillerstraße,48.220841,16.4072965,Bus,902
747,"Oper, Karlsplatz",48.2020644,16.3703459,Straßenbahn,901
748,Braunschweiggasse,48.1893936,16.2958101,U-Bahn,913
749,Schönbrunn,48.1860335,16.3189326,U-Bahn,913
750,Hietzing,48.1875686,16.3045733,U-Bahn,913
751,Unter St. Veit,48.1910536,16.2863497,U-Bahn,913
752,Meidling Hauptstraße,48.1835613,16.3280823,U-Bahn,912
753,Ober St. Veit,48.1922265,16.2761627,U-Bahn,913
754,Wien Praterstern,48.219088,16.392462,Zug,902
755,Praterkai,48.1997518,16.4410435,Bus,902
756,Gustav-Pick-Gasse,48.2419729,16.3262545,Bus,919
757,Mühlschüttel,48.2492382,16.4107656,Bus,921
758,Theodor-Körner-Gasse,48.2497359,16.4075701,Bus,921
759,Morelligasse,48.2503529,16.4044994,Bus,921
760,Broßmannplatz,48.2519045,16.3985219,Bus,921
761,Am Hundsturm,48.1885649,16.3475048,Bus,905
762,Wien Stadlau,48.2185893,16.4480367,Zug,922
763,Wien Stadlau,48.2185551,16.448293,Zug,922
764,Baumgarten,48.1990645,16.2713606,Straßenbahn,914
765,Burggasse-Stadthalle,48.2042025,16.3371972,Bus,907
766,"Thaliastraße, Koppstraße",48.2061775,16.3368817,Bus,916
767,Morelligasse,48.2504936,16.4038592,Bus,921
768,Joachimsthalerplatz,48.2087782,16.3049722,Straßenbahn,916
769,Grinzinger Straße,48.2544213,16.3652216,Straßenbahn,919
770,Margaretengürtel,48.1885013,16.34302,U-Bahn,905
771,"Schmelz, Gablenzgasse",48.2068045,16.3154611,Bus,915
772,Schanzstraße/Akkonplatz,48.2012908,16.314389,Bus,915
773,Pilgramgasse,48.1926782,16.3539697,Bus,906
774,Pilgramgasse,48.1925236,16.3556127,Bus,905
775,Pilgramgasse,48.1929672,16.3545429,Bus,905
776,Am Hundsturm,48.18678,16.3474784,Bus,905
777,Eichenstraße,48.1814284,16.3502441,Bus,905
778,Embelgasse,48.182671,16.3522038,Bus,905
779,Fendigasse,48.1840784,16.3556406,Bus,905
780,Fendigasse,48.1840226,16.3559609,Bus,905
781,Gaudenzdorfer Gürtel,48.1856595,16.3443238,Bus,905
782,Gaudenzdorfer Gürtel,48.1872251,16.342961,Bus,905
783,Grenzgasse,48.1930809,16.3297404,Bus,915
784,Grenzgasse,48.193466,16.3296353,Bus,915
785,Henriettenplatz,48.1899659,16.3313256,Bus,915
786,Johnstraße,48.1989283,16.3202453,Bus,915
787,Korbergasse,48.1859625,16.3386944,Bus,912
788,Margaretenplatz/Schönbrunner Straße,48.1919521,16.3567085,Bus,905
789,"Schmelz, Gablenzgasse",48.2063413,16.3171375,Bus,915
790,Reinprechtsdorfer Brücke,48.1885823,16.3517585,Bus,905
791,Reinprechtsdorfer Brücke,48.1893713,16.3517598,Bus,905
792,Schmelzbrücke,48.1960883,16.3295928,Bus,915
793,Schweglerstraße,48.1967511,16.3277696,Bus,915
794,Siebenbrunnenfeldgasse,48.1819771,16.3539183,Bus,905
795,Steinhagegasse,48.1849095,16.3409714,Bus,912
796,Stiegergasse,48.1879921,16.3327967,Bus,915
797,Stiegergasse,48.1882023,16.332871,Bus,915
798,Nußdorfer Straße,48.231584,16.3536235,Straßenbahn,909
799,Bacherplatz,48.1884639,16.3565819,Bus,905
800,Kohlgasse,48.1878078,16.3513849,Bus,905
801,Siebenbrunnengasse,48.1872115,16.3579243,Bus,905
802,Neubaugasse,48.198521,16.3499636,Bus,907
803,Leibenfrostgasse,48.1900108,16.3623552,Bus,904
804,Kolschitzkygasse,48.188057,16.3728035,Bus,904
805,Keplerplatz,48.1781123,16.3760047,Bus,910
806,Reumannplatz,48.175688,16.3788295,Bus,910
807,Hardeggasse,48.2211926,16.4592676,Bus,922
808,Spitalgasse,48.2226601,16.3534778,Straßenbahn,909
809,Julius-Raab-Platz,48.2105023,16.382743,Straßenbahn,901
810,Wien Praterstern,48.219075,16.3921639,Zug,902
811,Wien Traisengasse,48.2349056,16.3832841,Zug,920
812,Wien Hetzendorf,48.1668038,16.3155363,Zug,912
813,Am Schöpfwerk,48.1606715,16.3242289,U-Bahn,912
814,Wien Schöpfwerk,48.1640635,16.3307102,Zug,912
815,Tscherttegasse,48.1649737,16.3278094,U-Bahn,912
816,Schedifkaplatz,48.1732811,16.3306048,Straßenbahn,912
817,Alser Straße,48.2167701,16.3417797,U-Bahn,909
818,Josefstädter Straße,48.2114636,16.3391347,U-Bahn,908
819,Michelbeuern-AKH,48.2212148,16.3441128,U-Bahn,909
820,Nußdorfer Straße,48.2313569,16.3524508,U-Bahn,909
821,Spittelau,48.2356113,16.3581329,U-Bahn,909
822,Thaliastraße,48.2078023,16.3379802,U-Bahn,907
823,Währinger Straße-Volksoper,48.2256279,16.3494867,U-Bahn,909
824,Urban-Loritz-Platz,48.2004562,16.33773,Straßenbahn,907
825,Spittelau,48.2330589,16.3562198,Bus,909
826,Savoyenstraße,48.2180492,16.2787549,Bus,916
827,Albertgasse,48.2105347,16.3444314,Straßenbahn,908
828,Floridsdorf,48.257303,16.4006525,Bus,921
829,Am Spitz,48.2582138,16.3973233,Bus,921
830,Am Spitz,48.2582773,16.3970425,Straßenbahn,921
831,Empergergasse,48.2865039,16.4142704,Straßenbahn,921
832,Stammersdorf,48.2979077,16.4203799,Straßenbahn,921
833,Shuttleworthstraße,48.2718203,16.4060468,Straßenbahn,921
834,Van-Swieten-Kaserne,48.2936531,16.418383,Straßenbahn,921
835,"Strebersdorf, Edmund-Hawranek-Platz",48.2913351,16.3866468,Bus,921
836,Weinheimergasse,48.2136796,16.3113428,Straßenbahn,916
837,Schwedenplatz,48.2118068,16.3780898,U-Bahn,901
838,Siemensstraße,48.2711739,16.4196835,Bus,921
839,Pötzleinsdorf,48.240818,16.3110047,Bus,918
840,Zentralfriedhof 3. Tor,48.1524512,16.4488015,Straßenbahn,911
841,Burggasse-Stadthalle,48.2020304,16.3371065,Straßenbahn,915
842,Raxstraße/Rudolfshügelgasse,48.1667881,16.3643808,Straßenbahn,910
843,Schloss Hetzendorf,48.1672322,16.3094847,Bus,912
844,Schloss Hetzendorf,48.1673077,16.3086024,Bus,912
845,Hotel NH Danube City,48.2352812,16.4221697,Bus,922
846,Heiligenstadt,48.2483843,16.3657106,U-Bahn,919
847,Friedensbrücke,48.2276906,16.364013,U-Bahn,909
848,Spittelau,48.2345424,16.3585745,U-Bahn,909
849,Wien Wolf in der Au,48.2048267,16.2364091,Zug,914
850,Hofwiesengasse,48.16967,16.2856366,Bus,913
851,Fabergasse,48.1373258,16.277203,Bus,923
852,Haselbrunnerstraße,48.1372355,16.2511972,Bus,923
853,Kalksburg Lodererweg,48.1379437,16.2388981,Bus,923
854,Breitenfurter Straße/Willergasse,48.1379937,16.2573432,Bus,923
855,An der Liesing,48.1389978,16.2644013,Bus,923
856,Großbauerstraße,48.2809588,16.4263777,Bus,921
857,Perfektastraße,48.1364116,16.3128243,Bus,923
858,Deißenhofergasse,48.1579323,16.2799742,Bus,923
