ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2020-04-08,19583,35742,-16159,-45.21,1131
2020-04-09,19583,35778,-16195,-45.27,1131
2020-04-10,17821,35963,-18142,-50.45,1131
2020-04-11,11323,28024,-16701,-59.6,1131
2020-04-12,8684,24173,-15489,-64.08,1131
2020-04-13,19105,33656,-14551,-43.23,1131
2020-04-14,19583,35759,-16176,-45.24,1131
2020-04-15,19583,35752,-16169,-45.23,1131
2020-04-16,19583,35762,-16179,-45.24,1131
2020-04-17,17821,35920,-18099,-50.39,1131
2020-04-18,11323,27956,-16633,-59.5,1131
2020-04-19,8684,24081,-15397,-63.94,1131
2020-04-20,19105,33544,-14439,-43.04,1131
2020-04-21,19583,35631,-16048,-45.04,1131
2020-04-22,19583,35612,-16029,-45.01,1131
2020-04-23,19583,35615,-16032,-45.01,1131
2020-04-24,17821,35772,-17951,-50.18,1131
2020-04-25,11323,27812,-16489,-59.29,1131
2020-04-26,8684,23947,-15263,-63.74,1131
2020-04-27,19105,33424,-14319,-42.84,1131
2020-04-28,19583,35530,-15947,-44.88,1131
2020-04-29,19583,35534,-15951,-44.89,1131
2020-04-30,19583,35562,-15979,-44.93,1131
2020-05-01,26991,35745,-8754,-24.49,1131
2020-05-02,18437,27813,-9376,-33.71,1131
2020-05-03,14648,23974,-9326,-38.9,1131
2020-05-04,26314,33477,-7163,-21.4,1131
2020-05-05,27811,35605,-7794,-21.89,1131
2020-05-06,27811,35627,-7816,-21.94,1131
2020-05-07,27811,35669,-7858,-22.03,1131
2020-05-08,26991,35861,-8870,-24.73,1131
2020-05-09,18437,27931,-9494,-33.99,1131
2020-05-10,14648,24089,-9441,-39.19,1131
2020-05-11,26314,33582,-7268,-21.64,1131
2020-05-12,27811,35694,-7883,-22.08,1131
2020-05-13,27811,35695,-7884,-22.09,1131
2020-05-14,27811,35709,-7898,-22.12,1131
2020-05-15,26991,35870,-8879,-24.75,1131
2020-05-16,18437,27906,-9469,-33.93,1131
2020-05-17,14648,24027,-9379,-39.04,1131
2020-05-18,26314,33482,-7168,-21.41,1131
2020-05-19,27811,35556,-7745,-21.78,1131
2020-05-20,27811,35522,-7711,-21.71,1131
2020-05-21,27811,35504,-7693,-21.67,1131
2020-05-22,26991,35638,-8647,-24.26,1131
2020-05-23,18437,27651,-9214,-33.32,1131
2020-05-24,14648,23757,-9109,-38.34,1131
2020-05-25,26314,33205,-6891,-20.75,1131
2020-05-26,27811,35281,-7470,-21.17,1131
2020-05-27,27811,35256,-7445,-21.12,1131
2020-05-28,27811,35258,-7447,-21.12,1131
2020-05-29,26991,35418,-8427,-23.79,1131
2020-05-30,18437,27467,-9030,-32.88,1131
2020-05-31,14648,23615,-8967,-37.97,1131
2020-06-01,30178,33111,-2933,-8.86,1131
2020-06-02,31620,35239,-3619,-10.27,1131
2020-06-03,31620,35269,-3649,-10.35,1131
2020-06-04,31620,35327,-3707,-10.49,1131
2020-06-05,30030,35542,-5512,-15.51,1131
2020-06-06,22612,27643,-5031,-18.2,1131
2020-06-07,17798,23838,-6040,-25.34,1131
2020-06-08,30178,33373,-3195,-9.57,1131
2020-06-09,31620,35531,-3911,-11.01,1131
2020-06-10,31620,35581,-3961,-11.13,1131
2020-06-11,31620,35645,-4025,-11.29,1131
2020-06-12,30030,35852,-5822,-16.24,1131
2020-06-13,22612,27931,-5319,-19.04,1131
2020-06-14,17798,24087,-6289,-26.11,1131
2020-06-15,30178,33568,-3390,-10.1,1131
2020-06-16,31620,35657,-4037,-11.32,1131
2020-06-17,31620,35621,-4001,-11.23,1131
2020-06-18,31620,35586,-3966,-11.14,1131
2020-06-19,30030,35682,-5652,-15.84,1131
2020-06-20,22612,27638,-5026,-18.19,1131
2020-06-21,17798,23663,-5865,-24.79,1131
2020-06-22,30178,33007,-2829,-8.57,1131
2020-06-23,31620,34955,-3335,-9.54,1131
2020-06-24,31620,34778,-3158,-9.08,1131
2020-06-25,31620,34604,-2984,-8.62,1131
2020-06-26,30030,34567,-4537,-13.13,1131
2020-06-27,22612,26398,-3786,-14.34,1131
2020-06-28,17798,22309,-4511,-20.22,1131
2020-06-29,30178,31553,-1375,-4.36,1131
2020-06-30,31620,33416,-1796,-5.37,1131
2020-07-01,31732,33173,-1441,-4.34,1131
2020-07-02,31732,32953,-1221,-3.71,1131
2020-07-03,30311,32890,-2579,-7.84,1131
2020-07-04,22361,24716,-2355,-9.53,1131
2020-07-05,18541,20645,-2104,-10.19,1131
2020-07-06,29717,29928,-211,-0.71,1131
2020-07-07,31732,31850,-118,-0.37,1131
2020-07-08,31732,31686,46,0.15,1131
2020-07-09,31732,31561,171,0.54,1131
2020-07-10,30311,31609,-1298,-4.11,1131
2020-07-11,22361,23559,-1198,-5.09,1131
2020-07-12,18541,19621,-1080,-5.5,1131
2020-07-13,29717,29043,674,2.32,1131
2020-07-14,31732,31108,624,2.01,1131
2020-07-15,31732,31086,646,2.08,1131
2020-07-16,31732,31100,632,2.03,1131
2020-07-17,30311,31280,-969,-3.1,1131
2020-07-18,22361,23353,-992,-4.25,1131
2020-07-19,18541,19525,-984,-5.04,1131
2020-07-20,29717,29042,675,2.32,1131
2020-07-21,31732,31185,547,1.75,1131
2020-07-22,31732,31223,509,1.63,1131
2020-07-23,31732,31278,454,1.45,1131
2020-07-24,30311,31479,-1168,-3.71,1131
2020-07-25,22361,23553,-1192,-5.06,1131
2020-07-26,18541,19706,-1165,-5.91,1131
2020-07-27,29717,29187,530,1.82,1131
2020-07-28,31732,31278,454,1.45,1131
2020-07-29,31732,31249,483,1.55,1131
2020-07-30,31732,31226,506,1.62,1131
2020-07-31,30311,31339,-1028,-3.28,1131
2020-08-01,22037,23318,-1281,-5.49,1131
2020-08-02,18587,19376,-789,-4.07,1131
2020-08-03,29050,28761,289,1.0,1131
2020-08-04,30248,30760,-512,-1.66,1131
2020-08-05,30248,30647,-399,-1.3,1131
2020-08-06,30248,30548,-300,-0.98,1131
2020-08-07,29210,30600,-1390,-4.54,1131
2020-08-08,22037,22534,-497,-2.21,1131
2020-08-09,18587,18563,24,0.13,1131
2020-08-10,29050,27939,1111,3.98,1131
2020-08-11,30248,29950,298,0.99,1131
2020-08-12,30248,29868,380,1.27,1131
2020-08-13,30248,29822,426,1.43,1131
2020-08-14,29210,29947,-737,-2.46,1131
2020-08-15,22037,21973,64,0.29,1131
2020-08-16,18587,18111,476,2.63,1131
2020-08-17,29050,27612,1438,5.21,1131
2020-08-18,30248,29760,488,1.64,1131
2020-08-19,30248,29827,421,1.41,1131
2020-08-20,30248,29937,311,1.04,1131
2020-08-21,29210,30221,-1011,-3.35,1131
2020-08-22,22037,22406,-369,-1.65,1131
2020-08-23,18587,18702,-115,-0.61,1131
2020-08-24,29050,28354,696,2.45,1131
2020-08-25,30248,30645,-397,-1.3,1131
2020-08-26,30248,30841,-593,-1.92,1131
2020-08-27,30248,31066,-818,-2.63,1131
2020-08-28,29210,31449,-2239,-7.12,1131
2020-08-29,22037,23714,-1677,-7.07,1131
2020-08-30,18587,20070,-1483,-7.39,1131
2020-08-31,29050,29761,-711,-2.39,1131
2020-09-01,33297,32070,1227,3.83,1131
2020-09-02,33297,32263,1034,3.2,1131
2020-09-03,33297,32466,831,2.56,1131
2020-09-04,32270,32806,-536,-1.63,1131
2020-09-05,25243,25013,230,0.92,1131
2020-09-06,20772,21294,-522,-2.45,1131
2020-09-07,31193,30898,295,0.95,1131
2020-09-08,33297,33109,188,0.57,1131
2020-09-09,33297,33198,99,0.3,1131
2020-09-10,33297,33290,7,0.02,1131
2020-09-11,32270,33519,-1249,-3.73,1131
2020-09-12,25243,25615,-372,-1.45,1131
2020-09-13,20772,21789,-1017,-4.67,1131
2020-09-14,31193,31293,-100,-0.32,1131
2020-09-15,33297,33411,-114,-0.34,1131
2020-09-16,33297,33418,-121,-0.36,1131
2020-09-17,33297,33441,-144,-0.43,1131
2020-09-18,32270,33613,-1343,-4.0,1131
2020-09-19,25243,25666,-423,-1.65,1131
2020-09-20,20772,21812,-1040,-4.77,1131
2020-09-21,31193,31301,-108,-0.35,1131
2020-09-22,33297,33419,-122,-0.37,1131
2020-09-23,33297,33437,-140,-0.42,1131
2020-09-24,33297,33483,-186,-0.56,1131
2020-09-25,32270,33688,-1418,-4.21,1131
2020-09-26,25243,25782,-539,-2.09,1131
2020-09-27,20772,21975,-1203,-5.47,1131
2020-09-28,31193,31514,-321,-1.02,1131
2020-09-29,33297,33684,-387,-1.15,1131
2020-09-30,33297,33755,-458,-1.36,1131
2020-10-01,32374,33849,-1475,-4.36,1131
2020-10-02,31023,34100,-3077,-9.02,1131
2020-10-03,24170,26232,-2062,-7.86,1131
2020-10-04,19363,22456,-3093,-13.77,1131
2020-10-05,30893,32017,-1124,-3.51,1131
2020-10-06,32374,34200,-1826,-5.34,1131
2020-10-07,32374,34272,-1898,-5.54,1131
2020-10-08,32374,34359,-1985,-5.78,1131
2020-10-09,31023,34590,-3567,-10.31,1131
2020-10-10,24170,26695,-2525,-9.46,1131
2020-10-11,19363,22882,-3519,-15.38,1131
2020-10-12,30893,32399,-1506,-4.65,1131
2020-10-13,32374,34531,-2157,-6.25,1131
2020-10-14,32374,34549,-2175,-6.3,1131
2020-10-15,32374,34578,-2204,-6.37,1131
2020-10-16,31023,34751,-3728,-10.73,1131
2020-10-17,24170,26797,-2627,-9.8,1131
2020-10-18,19363,22929,-3566,-15.55,1131
2020-10-19,30893,32395,-1502,-4.64,1131
2020-10-20,32374,34482,-2108,-6.11,1131
2020-10-21,32374,34461,-2087,-6.06,1131
2020-10-22,32374,34460,-2086,-6.05,1131
2020-10-23,31023,34612,-3589,-10.37,1131
2020-10-24,24170,26647,-2477,-9.3,1131
2020-10-25,19363,22777,-3414,-14.99,1131
2020-10-26,30893,32251,-1358,-4.21,1131
2020-10-27,32374,34355,-1981,-5.77,1131
2020-10-28,32374,34360,-1986,-5.78,1131
2020-10-29,32374,34392,-2018,-5.87,1131
2020-10-30,31023,34583,-3560,-10.29,1131
2020-10-31,24170,26661,-2491,-9.34,1131
2020-11-01,14200,22837,-8637,-37.82,1131
2020-11-02,27111,32359,-5248,-16.22,1131
2020-11-03,25273,34510,-9237,-26.77,1131
2020-11-04,25273,34558,-9285,-26.87,1131
2020-11-05,25273,34630,-9357,-27.02,1131
2020-11-06,24870,34855,-9985,-28.65,1131
2020-11-07,16194,26961,-10767,-39.94,1131
2020-11-08,14200,23156,-8956,-38.68,1131
2020-11-09,27111,32688,-5577,-17.06,1131
2020-11-10,25273,34838,-9565,-27.46,1131
2020-11-11,25273,34878,-9605,-27.54,1131
2020-11-12,25273,34930,-9657,-27.65,1131
2020-11-13,24870,35126,-10256,-29.2,1131
2020-11-14,16194,27193,-10999,-40.45,1131
2020-11-15,14200,23343,-9143,-39.17,1131
2020-11-16,27111,32822,-5711,-17.4,1131
2020-11-17,25273,34916,-9643,-27.62,1131
2020-11-18,25273,34894,-9621,-27.57,1131
2020-11-19,25273,34885,-9612,-27.55,1131
2020-11-20,24870,35019,-10149,-28.98,1131
2020-11-21,16194,27028,-10834,-40.08,1131
2020-11-22,14200,23123,-8923,-38.59,1131
2020-11-23,27111,32553,-5442,-16.72,1131
2020-11-24,25273,34606,-9333,-26.97,1131
2020-11-25,25273,34552,-9279,-26.86,1131
2020-11-26,25273,34520,-9247,-26.79,1131
2020-11-27,24870,34643,-9773,-28.21,1131
2020-11-28,16194,26652,-10458,-39.24,1131
2020-11-29,14200,22757,-8557,-37.6,1131
2020-11-30,27111,32209,-5098,-15.83,1131
2020-12-01,25357,34293,-8936,-26.06,1131
2020-12-02,25357,34280,-8923,-26.03,1131
2020-12-03,25357,34296,-8939,-26.06,1131
2020-12-04,27602,34473,-6871,-19.93,1131
2020-12-05,18888,26539,-7651,-28.83,1131
2020-12-06,13677,22703,-9026,-39.76,1131
2020-12-07,25181,32214,-7033,-21.83,1131
2020-12-08,25357,34354,-8997,-26.19,1131
2020-12-09,25357,34391,-9034,-26.27,1131
2020-12-10,25357,34451,-9094,-26.4,1131
2020-12-11,27602,34661,-7059,-20.37,1131
2020-12-12,18888,26749,-7861,-29.39,1131
2020-12-13,13677,22922,-9245,-40.33,1131
2020-12-14,25181,32426,-7245,-22.34,1131
2020-12-15,25357,34544,-9187,-26.6,1131
2020-12-16,25357,34543,-9186,-26.59,1131
2020-12-17,25357,34548,-9191,-26.6,1131
2020-12-18,27602,34688,-7086,-20.43,1131
2020-12-19,18888,26690,-7802,-29.23,1131
2020-12-20,13677,22764,-9087,-39.92,1131
2020-12-21,25181,32156,-6975,-21.69,1131
2020-12-22,25357,34152,-8795,-25.75,1131
2020-12-23,25357,34022,-8665,-25.47,1131
2020-12-24,25357,33891,-8534,-25.18,1131
2020-12-25,27602,33893,-6291,-18.56,1131
2020-12-26,18888,25759,-6871,-26.67,1131
2020-12-27,13677,21700,-8023,-36.97,1131
2020-12-28,25181,30966,-5785,-18.68,1131
2020-12-29,25357,32846,-7489,-22.8,1131
2020-12-30,25357,32612,-7255,-22.25,1131
2020-12-31,25357,32394,-7037,-21.72,1131
2021-01-01,23491,32326,-8835,-27.33,1131
2021-01-02,14841,24140,-9299,-38.52,1131
2021-01-03,12207,20051,-7844,-39.12,1131
2021-01-04,22444,29309,-6865,-23.42,1131
2021-01-05,23998,31203,-7205,-23.09,1131
2021-01-06,23998,31005,-7007,-22.6,1131
2021-01-07,23998,30845,-6847,-22.2,1131
2021-01-08,23491,30855,-7364,-23.87,1131
2021-01-09,14841,22767,-7926,-34.81,1131
2021-01-10,12207,18793,-6586,-35.04,1131
2021-01-11,22444,28181,-5737,-20.36,1131
2021-01-12,23998,30216,-6218,-20.58,1131
2021-01-13,23998,30170,-6172,-20.46,1131
2021-01-14,23998,30166,-6168,-20.45,1131
2021-01-15,23491,30336,-6845,-22.56,1131
2021-01-16,14841,22407,-7566,-33.77,1131
2021-01-17,12207,18588,-6381,-34.33,1131
2021-01-18,22444,28124,-5680,-20.2,1131
2021-01-19,23998,30299,-6301,-20.8,1131
2021-01-20,23998,30379,-6381,-21.0,1131
2021-01-21,23998,30487,-6489,-21.28,1131
2021-01-22,23491,30753,-7262,-23.61,1131
2021-01-23,14841,22903,-8062,-35.2,1131
2021-01-24,12207,19143,-6936,-36.23,1131
2021-01-25,22444,28721,-6277,-21.86,1131
2021-01-26,23998,30918,-6920,-22.38,1131
2021-01-27,23998,31002,-7004,-22.59,1131
2021-01-28,23998,31098,-7100,-22.83,1131
2021-01-29,23491,31336,-7845,-25.04,1131
2021-01-30,14841,23444,-8603,-36.7,1131
2021-01-31,12207,19631,-7424,-37.82,1131
2021-02-01,26040,29147,-3107,-10.66,1131
2021-02-02,27148,31275,-4127,-13.2,1131
2021-02-03,27148,31287,-4139,-13.23,1131
2021-02-04,27148,31311,-4163,-13.3,1131
2021-02-05,26806,31478,-4672,-14.84,1131
2021-02-06,18087,23520,-5433,-23.1,1131
2021-02-07,14671,19648,-4977,-25.33,1131
2021-02-08,26040,29114,-3074,-10.56,1131
2021-02-09,27148,31204,-4056,-13.0,1131
2021-02-10,27148,31190,-4042,-12.96,1131
2021-02-11,27148,31201,-4053,-12.99,1131
2021-02-12,26806,31371,-4565,-14.55,1131
2021-02-13,18087,23430,-5343,-22.8,1131
2021-02-14,14671,19590,-4919,-25.11,1131
2021-02-15,26040,29101,-3061,-10.52,1131
2021-02-16,27148,31249,-4101,-13.12,1131
2021-02-17,27148,31305,-4157,-13.28,1131
2021-02-18,27148,31395,-4247,-13.53,1131
2021-02-19,26806,31651,-4845,-15.31,1131
2021-02-20,18087,23802,-5715,-24.01,1131
2021-02-21,14671,20057,-5386,-26.85,1131
2021-02-22,26040,29664,-3624,-12.22,1131
2021-02-23,27148,31905,-4757,-14.91,1131
2021-02-24,27148,32049,-4901,-15.29,1131
2021-02-25,27148,32221,-5073,-15.74,1131
2021-02-26,26806,32551,-5745,-17.65,1131
2021-02-27,18087,24764,-6677,-26.96,1131
2021-02-28,14671,21068,-6397,-30.36,1131
2021-03-01,26896,30711,-3815,-12.42,1131
2021-03-02,28412,32974,-4562,-13.84,1131
2021-03-03,28412,33125,-4713,-14.23,1131
2021-03-04,28412,33289,-4877,-14.65,1131
2021-03-05,28378,33595,-5217,-15.53,1131
2021-03-06,18914,25771,-6857,-26.61,1131
2021-03-07,14655,22025,-7370,-33.46,1131
2021-03-08,26896,31605,-4709,-14.9,1131
2021-03-09,28412,33796,-5384,-15.93,1131
2021-03-10,28412,33866,-5454,-16.1,1131
2021-03-11,28412,33942,-5530,-16.29,1131
2021-03-12,28378,34157,-5779,-16.92,1131
2021-03-13,18914,26239,-7325,-27.92,1131
2021-03-14,14655,22399,-7744,-34.57,1131
2021-03-15,26896,31888,-4992,-15.65,1131
2021-03-16,28412,33990,-5578,-16.41,1131
2021-03-17,28412,33979,-5567,-16.38,1131
2021-03-18,28412,33981,-5569,-16.39,1131
2021-03-19,28378,34129,-5751,-16.85,1131
2021-03-20,18914,26155,-7241,-27.68,1131
2021-03-21,14655,22269,-7614,-34.19,1131
2021-03-22,26896,31723,-4827,-15.22,1131
2021-03-23,28412,33801,-5389,-15.94,1131
2021-03-24,28412,33775,-5363,-15.88,1131
2021-03-25,28412,33773,-5361,-15.87,1131
2021-03-26,28378,33927,-5549,-16.36,1131
2021-03-27,18914,25966,-7052,-27.16,1131
2021-03-28,14655,22100,-7445,-33.69,1131
2021-03-29,26896,31579,-4683,-14.83,1131
2021-03-30,28412,33687,-5275,-15.66,1131
2021-03-31,28412,33694,-5282,-15.68,1131
2021-04-01,25896,33726,-7830,-23.22,1131
2021-04-02,24468,33912,-9444,-27.85,1131
2021-04-03,15982,25982,-10000,-38.49,1131
2021-04-04,13056,22145,-9089,-41.04,1131
2021-04-05,25765,31649,-5884,-18.59,1131
2021-04-06,25896,33776,-7880,-23.33,1131
2021-04-07,25896,33797,-7901,-23.38,1131
2021-04-08,25896,33836,-7940,-23.47,1131
2021-04-09,24468,34024,-9556,-28.09,1131
2021-04-10,15982,26090,-10108,-38.74,1131
2021-04-11,13056,22244,-9188,-41.31,1131
2021-04-12,25765,31732,-5967,-18.8,1131
2021-04-13,25896,33840,-7944,-23.48,1131
2021-04-14,25896,33838,-7942,-23.47,1131
2021-04-15,25896,33852,-7956,-23.5,1131
2021-04-16,24468,34014,-9546,-28.06,1131
2021-04-17,15982,26054,-10072,-38.66,1131
2021-04-18,13056,22181,-9125,-41.14,1131
2021-04-19,25765,31646,-5881,-18.58,1131
2021-04-20,25896,33733,-7837,-23.23,1131
2021-04-21,25896,33714,-7818,-23.19,1131
2021-04-22,25896,33715,-7819,-23.19,1131
2021-04-23,24468,33869,-9401,-27.76,1131
2021-04-24,15982,25906,-9924,-38.31,1131
2021-04-25,13056,22036,-8980,-40.75,1131
2021-04-26,25765,31509,-5744,-18.23,1131
2021-04-27,25896,33609,-7713,-22.95,1131
2021-04-28,25896,33608,-7712,-22.95,1131
2021-04-29,25896,33631,-7735,-23.0,1131
2021-04-30,24468,33809,-9341,-27.63,1131
2021-05-01,21824,25872,-4048,-15.65,1131
2021-05-02,17118,22030,-4912,-22.3,1131
2021-05-03,30992,31530,-538,-1.71,1131
2021-05-04,32514,33656,-1142,-3.39,1131
2021-05-05,32514,33677,-1163,-3.45,1131
2021-05-06,32514,33720,-1206,-3.58,1131
2021-05-07,30337,33914,-3577,-10.55,1131
2021-05-08,21824,25987,-4163,-16.02,1131
2021-05-09,17118,22148,-5030,-22.71,1131
2021-05-10,30992,31646,-654,-2.07,1131
2021-05-11,32514,33764,-1250,-3.7,1131
2021-05-12,32514,33771,-1257,-3.72,1131
2021-05-13,32514,33793,-1279,-3.78,1131
2021-05-14,30337,33961,-3624,-10.67,1131
2021-05-15,21824,26004,-4180,-16.07,1131
2021-05-16,17118,22132,-5014,-22.65,1131
2021-05-17,30992,31593,-601,-1.9,1131
2021-05-18,32514,33673,-1159,-3.44,1131
2021-05-19,32514,33643,-1129,-3.36,1131
2021-05-20,32514,33629,-1115,-3.32,1131
2021-05-21,30337,33764,-3427,-10.15,1131
2021-05-22,21824,25778,-3954,-15.34,1131
2021-05-23,17118,21882,-4764,-21.77,1131
2021-05-24,30992,31327,-335,-1.07,1131
2021-05-25,32514,33398,-884,-2.65,1131
2021-05-26,32514,33367,-853,-2.56,1131
2021-05-27,32514,33360,-846,-2.54,1131
2021-05-28,30337,33512,-3175,-9.47,1131
2021-05-29,21824,25551,-3727,-14.59,1131
2021-05-30,17118,21688,-4570,-21.07,1131
2021-05-31,30992,31173,-181,-0.58,1131
2021-06-01,33899,33291,608,1.83,1131
2021-06-02,33899,33311,588,1.77,1131
2021-06-03,33899,33359,540,1.62,1131
2021-06-04,31580,33567,-1987,-5.92,1131
2021-06-05,25092,25661,-569,-2.22,1131
2021-06-06,19995,21852,-1857,-8.5,1131
2021-06-07,32003,31385,618,1.97,1131
2021-06-08,33899,33544,355,1.06,1131
2021-06-09,33899,33597,302,0.9,1131
2021-06-10,33899,33667,232,0.69,1131
2021-06-11,31580,33884,-2304,-6.8,1131
2021-06-12,25092,25975,-883,-3.4,1131
2021-06-13,19995,22146,-2151,-9.71,1131
2021-06-14,32003,31645,358,1.13,1131
2021-06-15,33899,33754,145,0.43,1131
2021-06-16,33899,33741,158,0.47,1131
2021-06-17,33899,33730,169,0.5,1131
2021-06-18,31580,33851,-2271,-6.71,1131
2021-06-19,25092,25833,-741,-2.87,1131
2021-06-20,19995,21885,-1890,-8.64,1131
2021-06-21,32003,31255,748,2.39,1131
2021-06-22,33899,33228,671,2.02,1131
2021-06-23,33899,33075,824,2.49,1131
2021-06-24,33899,32922,977,2.97,1131
2021-06-25,31580,32904,-1324,-4.02,1131
2021-06-26,25092,24751,341,1.38,1131
2021-06-27,19995,20675,-680,-3.29,1131
2021-06-28,32003,29928,2075,6.93,1131
2021-06-29,33899,31797,2102,6.61,1131
2021-06-30,33899,31555,2344,7.43,1131
2021-07-01,30541,31332,-791,-2.52,1131
2021-07-02,29538,31262,-1724,-5.51,1131
2021-07-03,21608,23078,-1470,-6.37,1131
2021-07-04,17764,18993,-1229,-6.47,1131
2021-07-05,28950,28258,692,2.45,1131
2021-07-06,30541,30160,381,1.26,1131
2021-07-07,30541,29973,568,1.9,1131
2021-07-08,30541,29823,718,2.41,1131
2021-07-09,29538,29845,-307,-1.03,1131
2021-07-10,21608,21768,-160,-0.74,1131
2021-07-11,17764,17804,-40,-0.22,1131
2021-07-12,28950,27199,1751,6.44,1131
2021-07-13,30541,29240,1301,4.45,1131
2021-07-14,30541,29195,1346,4.61,1131
2021-07-15,30541,29188,1353,4.64,1131
2021-07-16,29538,29350,188,0.64,1131
2021-07-17,21608,21407,201,0.94,1131
2021-07-18,17764,17568,196,1.12,1131
2021-07-19,28950,27077,1873,6.92,1131
2021-07-20,30541,29217,1324,4.53,1131
2021-07-21,30541,29254,1287,4.4,1131
2021-07-22,30541,29312,1229,4.19,1131
2021-07-23,29538,29520,18,0.06,1131
2021-07-24,21608,21603,5,0.02,1131
2021-07-25,17764,17769,-5,-0.03,1131
2021-07-26,28950,27265,1685,6.18,1131
2021-07-27,30541,29373,1168,3.98,1131
2021-07-28,30541,29362,1179,4.02,1131
2021-07-29,30541,29356,1185,4.04,1131
2021-07-30,29538,29488,50,0.17,1131
2021-07-31,21608,21485,123,0.57,1131
2021-08-01,18117,17559,558,3.18,1131
2021-08-02,27993,26959,1034,3.84,1131
2021-08-03,29257,28970,287,0.99,1131
2021-08-04,29257,28866,391,1.35,1131
2021-08-05,29257,28774,483,1.68,1131
2021-08-06,28056,28828,-772,-2.68,1131
2021-08-07,21393,20761,632,3.04,1131
2021-08-08,18117,16785,1332,7.94,1131
2021-08-09,27993,26152,1841,7.04,1131
2021-08-10,29257,28149,1108,3.94,1131
2021-08-11,29257,28051,1206,4.3,1131
2021-08-12,29257,27985,1272,4.55,1131
2021-08-13,28056,28087,-31,-0.11,1131
2021-08-14,21393,20087,1306,6.5,1131
2021-08-15,18117,16198,1919,11.85,1131
2021-08-16,27993,25671,2322,9.05,1131
2021-08-17,29257,27789,1468,5.28,1131
2021-08-18,29257,27826,1431,5.14,1131
2021-08-19,29257,27906,1351,4.84,1131
2021-08-20,28056,28162,-106,-0.38,1131
2021-08-21,21393,20321,1072,5.28,1131
2021-08-22,18117,16592,1525,9.19,1131
2021-08-23,27993,26223,1770,6.75,1131
2021-08-24,29257,28494,763,2.68,1131
2021-08-25,29257,28676,581,2.03,1131
2021-08-26,29257,28889,368,1.27,1131
2021-08-27,28056,29264,-1208,-4.13,1131
2021-08-28,21393,21526,-133,-0.62,1131
2021-08-29,18117,17882,235,1.31,1131
2021-08-30,27993,27577,416,1.51,1131
2021-08-31,29257,29893,-636,-2.13,1131
2021-09-01,34766,30098,4668,15.51,1131
2021-09-02,34766,30314,4452,14.69,1131
2021-09-03,34858,30671,4187,13.65,1131
2021-09-04,27145,22896,4249,18.56,1131
2021-09-05,21996,19197,2799,14.58,1131
2021-09-06,33115,28822,4293,14.89,1131
2021-09-07,34766,31054,3712,11.95,1131
2021-09-08,34766,31163,3603,11.56,1131
2021-09-09,34766,31275,3491,11.16,1131
2021-09-10,34858,31523,3335,10.58,1131
2021-09-11,27145,23637,3508,14.84,1131
2021-09-12,21996,19826,2170,10.95,1131
2021-09-13,33115,29343,3772,12.85,1131
2021-09-14,34766,31472,3294,10.47,1131
2021-09-15,34766,31487,3279,10.41,1131
2021-09-16,34766,31515,3251,10.32,1131
2021-09-17,34858,31690,3168,10.0,1131
2021-09-18,27145,23743,3402,14.33,1131
2021-09-19,21996,19887,2109,10.6,1131
2021-09-20,33115,29371,3744,12.75,1131
2021-09-21,34766,31483,3283,10.43,1131
2021-09-22,34766,31493,3273,10.39,1131
2021-09-23,34766,31530,3236,10.26,1131
2021-09-24,34858,31726,3132,9.87,1131
2021-09-25,27145,23809,3336,14.01,1131
2021-09-26,21996,19992,2004,10.02,1131
2021-09-27,33115,29522,3593,12.17,1131
2021-09-28,34766,31683,3083,9.73,1131
2021-09-29,34766,31746,3020,9.51,1131
2021-09-30,34766,31835,2931,9.21,1131
2021-10-01,34047,32080,1967,6.13,1131
2021-10-02,26894,24210,2684,11.09,1131
2021-10-03,21636,20433,1203,5.89,1131
2021-10-04,30513,29996,517,1.72,1131
2021-10-05,33083,32182,901,2.8,1131
2021-10-06,33083,32259,824,2.55,1131
2021-10-07,33083,32353,730,2.26,1131
2021-10-08,34047,32593,1454,4.46,1131
2021-10-09,26894,24707,2187,8.85,1131
2021-10-10,21636,20904,732,3.5,1131
2021-10-11,30513,30432,81,0.27,1131
2021-10-12,33083,32575,508,1.56,1131
2021-10-13,33083,32604,479,1.47,1131
2021-10-14,33083,32644,439,1.34,1131
2021-10-15,34047,32826,1221,3.72,1131
2021-10-16,26894,24881,2013,8.09,1131
2021-10-17,21636,21020,616,2.93,1131
2021-10-18,30513,30492,21,0.07,1131
2021-10-19,33083,32583,500,1.53,1131
2021-10-20,33083,32565,518,1.59,1131
2021-10-21,33083,32564,519,1.59,1131
2021-10-22,34047,32715,1332,4.07,1131
2021-10-23,26894,24747,2147,8.68,1131
2021-10-24,21636,20872,764,3.66,1131
2021-10-25,30513,30340,173,0.57,1131
2021-10-26,33083,32437,646,1.99,1131
2021-10-27,33083,32433,650,2.0,1131
2021-10-28,33083,32456,627,1.93,1131
2021-10-29,34047,32638,1409,4.32,1131
2021-10-30,26894,24708,2186,8.85,1131
2021-10-31,21636,20875,761,3.65,1131
2021-11-01,27371,30389,-3018,-9.93,1131
2021-11-02,29928,32533,-2605,-8.01,1131
2021-11-03,29928,32576,-2648,-8.13,1131
2021-11-04,29928,32644,-2716,-8.32,1131
2021-11-05,31041,32867,-1826,-5.56,1131
